년월,정류소명,정류소ID,구분,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,합계
2024-07-31,㈜윔스앞,7041044800,하차,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-07-31,가암1리,7361000527,승차,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-07-31,가암1리,7361000524,승차,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4
2024-07-31,가창119안전센터,7111046100,승차,0,0,2,2,2,2,2,2,1,1,1,2,1,1,1,1,0,0,0,20
2024-07-31,가창119안전센터,7111046100,하차,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
2024-07-31,가창농협건너,7111000400,승차,0,1,6,5,6,9,10,9,7,6,8,7,8,7,8,4,3,1,0,104
2024-07-31,가창농협건너,7111000400,하차,0,2,5,7,6,5,5,5,5,5,6,6,7,5,4,2,2,1,1,77
2024-07-31,가창농협앞,7111000500,승차,3,8,25,27,24,24,26,34,29,41,26,22,17,16,11,10,5,4,0,350
2024-07-31,가창농협앞,7111000500,하차,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,0,0,0,0,18
2024-07-31,가창댐1,7111060300,하차,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-07-31,가창면행정복지센터건너,7111000600,승차,1,2,7,6,6,8,6,8,5,6,6,6,6,4,4,2,2,2,0,89
2024-07-31,가창면행정복지센터건너,7111000600,하차,0,3,3,5,4,3,2,3,2,3,3,4,3,2,2,2,1,1,1,46
2024-07-31,가창면행정복지센터앞,7111000700,승차,4,6,12,12,14,14,15,14,13,13,12,13,18,17,8,6,4,2,0,198
2024-07-31,가창면행정복지센터앞,7111000700,하차,0,1,1,2,4,3,3,2,3,2,3,2,3,2,1,1,0,0,0,33
2024-07-31,가창중학교건너,7111045600,승차,0,1,2,2,2,5,2,7,5,6,13,13,7,2,2,1,0,1,0,70
2024-07-31,가창중학교건너,7111045600,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-31,가창중학교앞,7111045700,승차,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
2024-07-31,가창중학교앞,7111045700,하차,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,11
2024-07-31,가창초등학교건너,7111045800,승차,0,1,6,7,7,5,7,5,8,8,14,9,7,3,4,3,2,0,0,96
2024-07-31,가창초등학교건너,7111045800,하차,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,13
2024-07-31,가창초등학교건너2,7111081300,승차,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,8
2024-07-31,가창초등학교건너2,7111081300,하차,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5
2024-07-31,가창초등학교앞,7111045900,승차,1,1,4,4,4,5,4,3,5,6,9,6,5,3,2,2,1,0,0,66
2024-07-31,가창초등학교앞,7111045900,하차,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2024-07-31,가천동건너,7061058600,승차,0,0,0,1,0,1,1,0,0,1,0,0,0,2,1,0,0,0,0,8
2024-07-31,가천동앞,7061028900,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-07-31,가태리마을회관건너,7111064200,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-07-31,가태리마을회관앞,7111064100,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-31,가호1,7361000285,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-07-31,가호1리 마을회관,7361000164,승차,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2024-07-31,각산비나리공원건너,7011059300,승차,0,0,2,2,2,1,1,2,2,4,4,3,1,5,4,4,5,3,2,49
2024-07-31,각산비나리공원건너,7011059300,하차,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,12
2024-07-31,각산비나리공원앞,7011059200,승차,1,4,9,3,4,5,5,5,3,2,4,3,3,4,0,2,3,3,0,63
2024-07-31,각산비나리공원앞,7011059200,하차,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,8
2024-07-31,각산역(1번출구),7011038100,승차,1,2,6,8,5,6,7,7,5,6,7,8,8,14,6,9,8,4,0,118
2024-07-31,각산역(1번출구),7011038100,하차,1,2,4,5,3,3,4,3,3,3,3,4,3,3,3,2,1,1,0,49
2024-07-31,각산역(2번출구),7011038000,승차,1,1,1,3,3,3,2,3,2,2,3,4,4,4,4,2,3,7,1,52
2024-07-31,각산역(2번출구),7011038000,하차,0,1,2,9,3,2,3,3,4,4,4,5,6,6,5,3,4,3,1,70
2024-07-31,각산태영데시앙건너,7011018000,승차,4,5,18,20,10,10,9,9,10,10,10,13,14,14,9,7,7,5,2,185
2024-07-31,각산태영데시앙건너,7011018000,하차,1,4,4,9,5,5,4,6,7,7,7,9,11,12,10,6,6,5,2,118
2024-07-31,각산푸르지오,7011051800,승차,2,1,13,10,7,8,6,8,6,7,10,12,6,9,7,6,4,2,1,124
2024-07-31,각산푸르지오,7011051800,하차,0,1,1,7,3,4,3,2,4,4,5,5,2,6,4,3,4,2,1,61
2024-07-31,갈실마을회관종점,7111028400,승차,0,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7
2024-07-31,감문1리2,7111015700,승차,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2024-07-31,감문리(삼실)건너,7111078500,승차,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2024-07-31,감문리(삼실)앞,7111015100,하차,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2024-07-31,감삼네거리1,7031004100,승차,3,6,7,11,10,13,17,19,22,21,25,39,28,35,22,22,26,29,8,363
2024-07-31,감삼네거리1,7031004100,하차,0,3,6,9,10,12,12,12,14,15,16,15,13,15,7,4,4,3,1,171
2024-07-31,감삼역(3번출구),7041024200,승차,13,30,55,88,61,62,71,72,73,74,87,100,102,98,62,59,52,36,2,1199
2024-07-31,감삼역(3번출구),7041024200,하차,3,11,27,50,41,32,34,35,33,34,36,42,42,33,23,15,11,9,1,510
2024-07-31,감삼초등학교건너,7041010600,승차,5,4,13,22,12,14,17,14,12,21,24,44,20,17,7,5,4,5,0,259
2024-07-31,감삼초등학교건너,7041010600,하차,1,1,2,4,2,2,4,3,3,3,3,6,4,5,2,2,2,1,0,50
2024-07-31,감삼초등학교앞,7041010700,승차,2,6,8,15,12,12,15,12,11,11,13,38,23,21,7,4,5,6,1,223
2024-07-31,감삼초등학교앞,7041010700,하차,0,1,2,4,4,2,2,3,4,3,3,3,5,5,5,3,4,3,0,58
2024-07-31,갓골건너,7011033900,승차,0,0,0,3,0,2,0,1,0,0,0,2,1,1,0,0,0,0,0,9
2024-07-31,갓골앞,7011034000,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-07-31,갓바위,7011036000,승차,1,1,5,13,17,18,25,34,33,37,40,37,33,26,8,4,2,1,0,336
2024-07-31,갓바위,7011036000,하차,0,1,1,2,5,4,5,4,3,3,2,1,1,1,0,0,0,0,0,33
2024-07-31,강남약국건너,7021025000,승차,20,47,129,145,102,94,104,108,101,85,83,101,117,123,52,44,38,25,3,1521
2024-07-31,강남약국건너,7021025000,하차,2,11,23,32,25,20,22,20,25,22,21,20,30,27,13,11,7,5,1,337
2024-07-31,강남약국앞1,7011008900,승차,9,29,85,98,67,68,72,69,64,55,69,66,71,73,41,34,32,24,5,1031
2024-07-31,강남약국앞1,7011008900,하차,1,3,6,17,15,14,15,16,17,17,23,25,30,33,20,14,15,12,3,297
2024-07-31,강남약국앞2,7011009000,승차,5,7,26,26,19,19,17,17,15,16,18,16,23,23,14,13,10,5,1,289
2024-07-31,강남약국앞2,7011009000,하차,0,0,2,4,3,3,2,2,3,3,4,2,3,3,2,2,2,1,0,42
2024-07-31,강동중·고등학교,7011032400,하차,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2024-07-31,강동중·고등학교건너,7011032500,승차,0,1,10,5,6,5,4,5,2,2,5,9,2,2,1,1,1,0,0,59
2024-07-31,강동초교건너,7011062800,승차,0,2,4,5,4,2,4,4,2,2,3,4,2,1,1,0,1,0,0,40
2024-07-31,강동초교건너,7011062800,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-31,강동초교앞,7011063000,하차,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2024-07-31,강변동서마을건너,7011028500,승차,1,5,14,10,8,11,10,14,16,10,10,12,14,12,6,6,5,4,1,168
2024-07-31,강변동서마을건너,7011028500,하차,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,10
2024-07-31,강변동서마을앞,7011014500,승차,2,3,7,5,5,6,6,9,10,11,10,9,7,8,7,7,6,3,1,120
2024-07-31,강변동서마을앞,7011014500,하차,0,1,3,4,2,3,3,4,3,4,5,5,5,5,4,3,3,2,1,58
2024-07-31,강북경찰서건너,7021038600,승차,0,2,5,8,7,4,3,3,7,5,4,3,5,4,2,2,3,1,1,69
2024-07-31,강북경찰서건너,7021038600,하차,1,3,5,8,5,6,6,6,6,5,6,7,11,9,5,4,3,3,1,100
2024-07-31,강북경찰서앞,7021038700,승차,5,7,20,18,18,13,12,15,14,16,19,21,25,21,16,16,13,10,0,278
2024-07-31,강북경찰서앞,7021038700,하차,0,0,2,2,1,2,3,2,2,2,3,3,3,2,2,1,1,1,0,31
2024-07-31,강북소방서건너,7021032500,승차,0,3,5,6,3,3,3,5,4,3,3,4,3,2,2,2,2,1,0,53
2024-07-31,강북소방서건너,7021032500,하차,0,1,1,2,2,2,2,2,3,3,4,4,6,4,3,3,3,3,1,51
2024-07-31,강북소방서앞,7021048800,승차,6,18,51,53,26,25,22,24,24,22,26,32,29,25,14,9,10,7,0,421
2024-07-31,강북소방서앞,7021048800,하차,0,1,3,3,3,2,3,3,4,4,6,7,4,3,2,1,1,2,1,54
2024-07-31,강북중학교건너,7021043200,승차,0,1,2,3,2,2,2,2,2,1,3,3,1,1,1,1,1,0,0,27
2024-07-31,강북중학교건너,7021043200,하차,0,0,3,5,2,3,3,4,3,3,4,3,4,3,2,2,2,1,1,49
2024-07-31,강북중학교앞,7021047000,승차,5,8,26,17,13,14,11,11,10,12,13,12,10,9,5,3,3,2,0,184
2024-07-31,강북중학교앞,7021047000,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5
2024-07-31,강산아파트건너,7011012300,승차,3,10,18,17,14,11,9,9,10,9,9,7,10,9,6,4,3,3,0,160
2024-07-31,강산아파트건너,7011012300,하차,3,13,22,29,23,17,19,18,20,17,19,16,19,20,13,10,9,8,1,296
2024-07-31,강산아파트앞,7011012400,승차,2,7,23,29,28,21,18,18,15,15,14,13,13,16,9,6,4,7,1,257
2024-07-31,강산아파트앞,7011012400,하차,0,5,15,14,10,7,7,7,10,10,9,9,10,13,6,4,4,4,1,146
2024-07-31,강서소방서건너,7111009800,승차,0,0,2,1,2,2,2,1,1,1,1,0,1,1,1,0,1,1,0,17
2024-07-31,강서소방서건너,7111009800,하차,1,2,9,8,12,9,10,10,9,12,11,13,17,13,9,6,6,5,2,164
2024-07-31,강서소방서앞,7111050900,승차,1,4,13,14,11,7,6,5,4,5,8,11,8,10,6,6,5,4,0,128
2024-07-31,강서소방서앞,7111050900,하차,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2024-07-31,강정(종점),7111032900,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-07-31,강정(종점),7111032900,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-31,강정보(디아크문화관)입구,7111049900,승차,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,5
2024-07-31,강창교1(성서방향),7111009900,승차,1,3,9,12,8,4,4,3,4,4,3,7,6,6,5,4,3,2,0,88
2024-07-31,강창교1(성서방향),7111009900,하차,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,11
2024-07-31,강창교2(다사방향),7111062100,승차,0,0,0,0,1,2,1,0,0,1,1,1,0,0,1,0,0,0,0,9
2024-07-31,강창교2(다사방향),7111062100,하차,0,1,1,2,1,1,2,1,1,1,1,2,2,2,2,1,1,1,0,25
2024-07-31,강창역(1번출구),7041032500,승차,1,3,5,7,8,10,8,8,8,11,13,13,18,16,9,8,6,5,1,158
2024-07-31,강창역(1번출구),7041032500,하차,0,2,4,5,3,2,3,4,5,4,6,7,9,11,6,4,5,4,2,85
2024-07-31,강창역(2번출구),7041037700,승차,4,19,76,54,41,39,40,40,35,45,40,47,62,54,33,27,19,14,0,690
2024-07-31,강창역(2번출구),7041037700,하차,0,0,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,1,0,30
2024-07-31,강창하이츠,7111019400,승차,3,14,47,36,20,18,15,15,16,12,14,14,18,16,10,7,6,2,0,282
2024-07-31,강창하이츠,7111019400,하차,0,0,1,2,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,11
2024-07-31,거동교1,7021032100,승차,1,4,13,9,8,9,9,11,9,8,9,13,11,11,5,4,4,2,0,141
2024-07-31,거동교1,7021032100,하차,0,1,2,2,2,6,5,5,4,5,4,4,6,6,4,2,2,2,0,60
2024-07-31,거동교2,7021032200,승차,0,3,7,8,5,4,5,7,6,4,5,8,6,7,5,3,3,1,0,88
2024-07-31,거동교2,7021032200,하차,0,1,2,2,3,2,2,2,3,3,4,4,3,5,3,2,2,1,0,45
2024-07-31,거매리,7361000259,승차,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,7
2024-07-31,거매리,7361000258,승차,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-07-31,거매리,7361000258,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-07-31,거매리로타리,7361000256,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-31,건들바위건너,7001008100,승차,0,2,5,4,3,3,3,4,2,2,2,3,3,5,2,1,1,0,0,48
2024-07-31,건들바위건너,7001008100,하차,0,1,4,4,3,3,2,2,2,2,2,2,1,2,1,0,1,0,0,32
