년월,정류소명,정류소ID,구분,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,합계
2024-06-30,나호2리,7361000321,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-30,나호2리,7361000320,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-30,나호2리,7361000320,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-30,낙전리,7361000214,승차,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-06-30,남구종합스포츠타운건너,7051012800,승차,0,0,0,2,1,1,2,2,1,1,2,2,1,1,0,0,0,0,0,17
2024-06-30,남구종합스포츠타운건너,7051012800,하차,0,0,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,0,16
2024-06-30,남구종합스포츠타운앞,7051012900,승차,1,2,6,7,8,11,12,12,10,14,15,14,15,9,5,3,3,2,0,148
2024-06-30,남구종합스포츠타운앞,7051012900,하차,0,2,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,11
2024-06-30,남구청건너1,7051017200,승차,0,1,2,2,3,2,3,4,2,3,3,3,4,5,1,1,1,0,0,41
2024-06-30,남구청건너1,7051017200,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2024-06-30,남구청건너2,7051009100,승차,2,4,12,14,13,11,10,10,12,12,11,12,14,20,8,7,7,4,1,183
2024-06-30,남구청건너2,7051009100,하차,0,6,10,20,12,13,14,15,13,18,19,20,18,21,17,12,10,8,3,246
2024-06-30,남구청네거리1,7051011500,승차,5,7,11,13,14,17,15,13,12,13,14,14,15,15,6,6,5,3,0,197
2024-06-30,남구청네거리1,7051011500,하차,1,1,1,4,3,3,3,4,3,3,3,3,5,5,4,2,2,1,0,53
2024-06-30,남구청네거리2,7051015800,승차,0,0,1,4,2,2,2,2,1,1,1,3,1,2,1,1,1,0,0,26
2024-06-30,남구청네거리2,7051015800,하차,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8
2024-06-30,남구청앞,7051017100,승차,0,1,4,2,1,0,1,2,2,1,1,1,1,1,0,0,0,0,0,18
2024-06-30,남구청앞,7051017100,하차,0,0,2,3,1,2,1,2,2,1,2,2,2,1,2,1,1,1,0,26
2024-06-30,남대구IC1,7041011500,승차,6,17,41,41,34,25,25,24,28,24,23,35,28,27,15,13,10,6,1,424
2024-06-30,남대구IC1,7041011500,하차,0,3,1,3,2,1,1,1,2,3,2,1,4,6,2,2,1,1,0,35
2024-06-30,남대구IC2,7041011600,승차,3,16,30,20,10,4,4,6,7,6,5,10,10,8,8,4,4,2,1,157
2024-06-30,남대구IC2,7041011600,하차,0,2,3,4,2,2,2,2,2,2,3,2,2,2,2,1,1,1,0,35
2024-06-30,남도버스1,7041060100,승차,3,10,13,25,11,7,8,12,7,11,22,24,12,10,9,1,0,0,0,187
2024-06-30,남도버스1,7041060100,하차,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2024-06-30,남도버스2,7041060200,승차,0,4,17,12,14,7,5,6,5,6,4,4,5,3,3,2,2,1,1,101
2024-06-30,남도버스2,7041060200,하차,0,0,0,1,1,1,1,2,1,2,3,4,4,7,2,2,2,2,1,37
2024-06-30,남명삼거리1,7051004000,승차,0,1,3,6,6,4,2,4,4,5,5,5,4,4,3,2,2,1,0,63
2024-06-30,남명삼거리1,7051004000,하차,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,12
2024-06-30,남명삼거리2,7051004100,승차,1,2,2,4,3,2,2,1,2,2,2,2,2,2,1,1,0,0,0,32
2024-06-30,남명삼거리2,7051004100,하차,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,14
2024-06-30,남문시장건너1,7001012400,승차,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
2024-06-30,남문시장건너1,7001012400,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-06-30,남문시장건너2,7001001800,승차,1,4,12,18,21,19,21,22,21,20,20,32,29,27,14,12,13,14,1,322
2024-06-30,남문시장건너2,7001001800,하차,7,16,26,34,36,31,35,32,33,31,31,34,36,34,19,15,11,10,2,473
2024-06-30,남문시장앞,7001001900,승차,3,8,20,31,33,34,36,44,42,40,48,67,55,54,32,22,22,17,2,609
2024-06-30,남문시장앞,7001001900,하차,1,5,13,19,18,15,16,17,17,17,19,27,27,28,16,14,12,12,3,296
2024-06-30,남문아파트앞,7001003500,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-06-30,남문아파트앞,7001003500,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2024-06-30,남부경찰서앞,7051013400,승차,1,3,7,9,10,11,18,18,20,21,28,47,38,22,11,9,15,9,2,300
2024-06-30,남부경찰서앞,7051013400,하차,1,3,7,12,8,9,9,8,8,10,13,16,15,18,11,8,12,9,1,177
2024-06-30,남부교육지원청건너,7041016000,승차,3,5,13,12,16,17,13,13,13,10,11,11,10,11,5,3,3,2,0,169
2024-06-30,남부교육지원청건너,7041016000,하차,0,1,1,2,3,2,2,3,3,3,3,4,3,3,2,1,1,1,0,38
2024-06-30,남부교육지원청앞,7041016100,승차,1,6,6,11,10,12,13,12,11,9,12,19,11,16,8,5,6,4,1,172
2024-06-30,남부교육지원청앞,7041016100,하차,0,1,2,4,3,4,5,5,4,3,3,3,4,3,3,1,3,1,1,55
2024-06-30,남부도서관앞,7051005100,승차,0,0,0,0,1,1,1,2,2,3,4,5,5,3,3,3,2,1,0,35
2024-06-30,남부도서관앞,7051005100,하차,1,0,1,4,3,4,3,3,2,3,3,2,2,3,1,1,1,1,1,38
2024-06-30,남부자동차종합시장건너,7041011800,승차,0,0,2,2,2,2,2,4,2,2,4,5,7,18,5,3,2,1,0,62
2024-06-30,남부자동차종합시장건너,7041011800,하차,0,2,1,4,1,1,1,1,2,1,2,2,5,4,3,2,1,1,0,35
2024-06-30,남부자동차종합시장앞,7041011700,승차,0,2,4,4,2,1,1,2,1,1,2,2,3,9,2,2,1,0,0,38
2024-06-30,남부자동차종합시장앞,7041011700,하차,0,1,2,2,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,13
2024-06-30,남부초등학교건너,7041048500,승차,2,1,4,4,2,2,2,5,3,2,2,4,4,3,2,1,3,2,0,48
2024-06-30,남부초등학교건너,7041048500,하차,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2024-06-30,남부초등학교앞,7041048600,승차,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,0,18
2024-06-30,남부초등학교앞,7041048600,하차,0,0,0,2,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,13
2024-06-30,남부초등학교앞2,7041026000,승차,1,3,9,9,7,6,6,9,9,7,9,11,11,10,5,4,3,2,1,124
2024-06-30,남부초등학교앞2,7041026000,하차,0,0,3,2,1,2,2,2,2,3,3,4,6,6,5,3,2,2,1,47
2024-06-30,남산1리,7361000438,승차,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-06-30,남산2동행정복지센터건너,7001003400,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2024-06-30,남산2동행정복지센터건너,7001003400,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-06-30,남산2동행정복지센터앞,7001012500,승차,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,2,0,10
2024-06-30,남산2동행정복지센터앞,7001012500,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-06-30,남산2리,7361000155,승차,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-06-30,남산고등학교건너,7061027300,승차,0,1,1,1,2,1,1,1,0,6,9,12,1,1,0,1,1,0,0,38
2024-06-30,남산고등학교건너,7061027300,하차,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,7
2024-06-30,남산고등학교앞,7061005900,승차,0,1,2,2,1,1,1,2,1,4,7,5,1,1,0,0,0,0,0,29
2024-06-30,남산고등학교앞,7061005900,하차,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
2024-06-30,남산역,7001002800,승차,2,12,27,39,21,18,17,19,20,19,30,26,26,34,18,18,14,14,3,380
2024-06-30,남산역,7001002800,하차,3,1,3,10,6,6,5,6,7,7,8,10,10,13,8,8,5,6,1,123
2024-06-30,남산역건너,7001002900,승차,5,12,29,56,34,34,30,35,39,29,41,49,58,49,33,22,26,20,4,606
2024-06-30,남산역건너,7001002900,하차,2,6,12,24,17,16,15,17,16,13,20,23,23,18,10,7,6,4,1,250
2024-06-30,남산초등학교건너,7001003300,승차,3,8,26,42,33,23,21,25,25,21,21,25,28,40,23,20,18,14,4,420
2024-06-30,남산초등학교건너,7001003300,하차,0,1,5,6,3,4,4,4,4,4,5,6,7,7,4,4,4,3,1,77
2024-06-30,남산초등학교앞,7001003200,승차,3,8,22,20,20,16,17,23,19,17,22,19,20,28,13,10,12,7,1,297
2024-06-30,남산초등학교앞,7001003200,하차,2,4,10,11,15,18,21,20,20,22,20,20,15,10,6,3,5,3,0,226
2024-06-30,남해오네뜨2차앞,7111074300,승차,1,2,19,6,5,2,2,3,2,3,4,2,3,2,2,1,2,1,0,62
2024-06-30,남해오네뜨2차앞,7111074300,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2024-06-30,내곡마을입구건너,7011067001,승차,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-06-30,내당광명아파트,7031000400,승차,2,5,9,13,9,5,4,6,7,4,5,6,10,15,4,4,3,3,0,114
2024-06-30,내당광명아파트,7031000400,하차,0,4,8,5,4,4,4,5,5,4,5,5,6,6,5,4,3,2,0,79
2024-06-30,내당삼익맨션앞,7031004700,승차,6,11,19,25,24,23,21,18,18,22,23,33,24,25,14,14,12,9,2,343
2024-06-30,내당삼익맨션앞,7031004700,하차,10,24,33,30,26,21,24,20,20,19,20,23,28,29,15,10,11,7,3,373
2024-06-30,내당코오롱아파트건너,7031000300,승차,4,9,23,24,20,13,14,14,11,11,12,13,15,18,11,9,6,5,1,232
2024-06-30,내당코오롱아파트건너,7031000300,하차,2,18,32,39,25,23,20,21,19,18,19,24,27,33,15,8,7,6,1,356
2024-06-30,내당코오롱아파트앞,7031000200,승차,2,5,13,14,9,11,7,9,9,9,8,11,9,9,6,4,4,5,1,145
2024-06-30,내당코오롱아파트앞,7031000200,하차,2,1,1,4,2,2,2,2,3,2,3,3,3,4,3,2,2,2,0,43
2024-06-30,내동,7011022100,승차,1,1,1,2,2,2,2,1,1,1,0,1,1,1,0,1,1,0,0,18
2024-06-30,내동,7011022100,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-06-30,내동건너,7011029100,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-30,내동건너,7011029100,하차,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,7
2024-06-30,내리1,7111025400,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-30,내의1리,7361000122,승차,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-06-30,내의1리,7361000409,승차,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-06-30,내의3리,7361000412,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-06-30,내일교회건너,7041013000,승차,0,0,0,0,0,0,2,1,2,0,1,1,1,1,0,0,0,0,0,10
2024-06-30,내일교회건너,7041013000,하차,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
2024-06-30,내일교회앞,7041013100,승차,0,0,0,0,0,3,2,6,5,1,2,2,1,1,0,0,0,1,0,27
2024-06-30,내일교회앞,7041013100,하차,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-06-30,냉천2리,7111013600,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-06-30,냉천리1,7111045300,승차,0,1,5,2,4,5,3,3,4,3,4,5,5,3,2,1,0,0,0,50
2024-06-30,냉천리1,7111045300,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-06-30,냉천리2,7111045400,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-06-30,냉천리2,7111045400,하차,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,8
2024-06-30,노곡교(하중도)1,7021058700,하차,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,9
2024-06-30,노곡교(하중도)2,7021058800,승차,0,0,0,1,0,0,0,0,0,1,1,3,5,3,0,1,0,0,0,16
2024-06-30,노곡동,7021029700,승차,1,6,18,11,14,8,7,7,5,5,5,6,6,5,2,3,2,2,0,111
2024-06-30,노변중학교,7061057200,승차,0,0,14,3,3,3,2,2,2,2,5,3,2,2,1,1,1,1,0,47
2024-06-30,노변중학교,7061057200,하차,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,12
2024-06-30,노변중학교건너,7061057500,승차,0,4,9,7,3,3,3,4,3,3,3,4,3,3,1,1,1,1,0,54
2024-06-30,노변중학교건너,7061057500,하차,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,11
2024-06-30,노변청구타운건너,7061057100,승차,0,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,0,23
2024-06-30,노변청구타운건너,7061057100,하차,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,11
2024-06-30,노변청구타운앞,7061057600,승차,0,2,4,3,3,2,1,2,2,2,2,2,2,2,1,1,1,0,0,34
2024-06-30,노변청구타운앞,7061057600,하차,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8
2024-06-30,노사평화의전당건너,7111081600,하차,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-06-30,노사평화의전당앞,7111081500,승차,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3
2024-06-30,노사평화의전당앞,7111081500,하차,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,8
2024-06-30,노원119안전센터건너,7021008800,승차,2,6,11,18,9,8,9,10,9,10,13,15,28,26,8,6,7,2,0,198
2024-06-30,노원119안전센터건너,7021008800,하차,1,6,6,8,7,4,4,4,3,5,4,8,20,18,3,4,3,2,0,112
2024-06-30,노원119안전센터앞,7021008700,승차,0,2,14,6,4,2,2,3,3,2,3,4,9,13,3,2,3,1,0,76
2024-06-30,노원119안전센터앞,7021008700,하차,0,3,6,6,2,1,1,1,1,1,1,1,0,1,0,1,0,0,0,27
2024-06-30,노원네거리(대구은행건너),7021009400,승차,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,9
2024-06-30,노원네거리(대구은행건너),7021009400,하차,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
2024-06-30,노원네거리(대구은행앞),7021009300,승차,0,0,1,1,1,1,1,2,2,2,5,6,24,20,4,3,1,0,0,73
2024-06-30,노원네거리(대구은행앞),7021009300,하차,0,0,1,1,1,1,0,1,0,0,0,1,1,2,0,1,1,0,0,11
2024-06-30,노원네거리1(오봉새마을금고앞),7021017400,승차,0,1,5,3,2,2,2,3,3,3,5,7,13,19,4,3,2,1,0,79
2024-06-30,노원네거리1(오봉새마을금고앞),7021017400,하차,0,2,4,7,2,1,1,2,1,1,1,2,2,1,1,1,1,0,0,28
2024-06-30,노원네거리2(오봉새마을금고건너),7021017500,승차,1,2,5,7,6,4,4,6,6,6,9,11,37,42,8,6,4,2,0,167
2024-06-30,노원네거리2(오봉새마을금고건너),7021017500,하차,1,1,2,5,1,1,0,1,1,1,0,1,2,1,1,1,1,0,0,20
2024-06-30,노원네거리3(기업은행),7021009500,승차,0,1,1,2,2,3,3,5,4,5,4,7,26,26,5,4,5,0,0,102
2024-06-30,노원네거리3(기업은행),7021009500,하차,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
2024-06-30,노원네거리4(기업은행),7021009600,승차,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,8
2024-06-30,노원네거리4(기업은행),7021009600,하차,0,1,3,4,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,16
2024-06-30,노원동화타운건너,7021010000,승차,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,11
2024-06-30,노원동화타운건너,7021010000,하차,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,12
2024-06-30,노원동화타운앞,7021009900,승차,2,3,10,3,5,3,3,4,3,4,3,4,4,5,2,1,0,0,0,60
2024-06-30,노원동화타운앞,7021009900,하차,0,0,1,1,1,0,0,1,1,1,1,1,8,9,1,0,0,0,0,25
2024-06-30,노이2리앞,7111055900,승차,0,1,1,0,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,7
2024-06-30,노이3리1,7111070900,승차,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,5
2024-06-30,노행2리,7361000328,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-30,녹동서원건너,7111067700,승차,2,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,9
2024-06-30,녹원맨션,7011019100,승차,2,5,19,22,16,16,9,11,11,11,7,11,9,10,5,4,4,2,0,175
2024-06-30,녹원맨션,7011019100,하차,0,0,1,2,2,2,2,2,2,2,3,3,4,3,2,1,2,1,0,33
2024-06-30,논공삼거리1,7111023200,승차,2,1,5,4,3,4,3,3,2,2,3,4,5,2,2,2,0,0,0,46
2024-06-30,논공삼거리1,7111023200,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-06-30,논공삼거리2,7111012800,승차,0,2,7,1,1,1,1,0,0,1,0,0,0,1,2,0,0,0,0,18
2024-06-30,논공삼거리2,7111012800,하차,0,0,1,4,0,1,1,1,1,1,1,2,1,2,2,3,1,1,0,25
2024-06-30,논공읍행정복지센터건너1,7111012200,승차,1,1,5,5,5,5,2,4,3,2,2,2,5,3,1,1,1,0,0,47
2024-06-30,논공읍행정복지센터건너1,7111012200,하차,0,0,0,3,2,0,1,1,1,1,1,1,2,2,2,1,1,0,0,21
2024-06-30,논공읍행정복지센터건너2,7111005900,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-06-30,논공읍행정복지센터건너2,7111005900,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4
2024-06-30,논공읍행정복지센터앞,7111012300,승차,0,2,2,3,2,2,2,1,1,2,2,2,5,4,2,2,1,0,0,33
2024-06-30,논공읍행정복지센터앞,7111012300,하차,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7
2024-06-30,농산물도매시장건너,7021053700,승차,0,1,7,2,3,3,2,2,3,2,2,4,4,3,2,1,1,2,0,44
2024-06-30,농산물도매시장건너,7021053700,하차,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,7
2024-06-30,농산물도매시장앞,7021053800,승차,0,1,8,8,5,4,6,5,4,6,4,3,4,6,2,2,2,1,0,69
2024-06-30,농산물도매시장앞,7021053800,하차,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2024-06-30,농수산물도매시장건너,7021000100,승차,3,4,11,7,7,6,6,5,7,6,7,11,10,6,6,3,3,2,3,110
2024-06-30,농수산물도매시장건너,7021000100,하차,0,0,2,3,1,1,1,2,2,2,2,3,4,5,2,2,1,2,1,36
2024-06-30,농수산물도매시장앞,7021019300,승차,3,6,18,15,14,9,8,10,8,9,10,10,12,10,8,7,4,3,0,163
2024-06-30,농수산물도매시장앞,7021019300,하차,2,7,6,11,7,6,6,8,7,6,9,15,11,11,6,5,7,5,0,134
2024-06-30,농협동촌지점,7011027400,승차,0,0,0,2,2,2,2,1,1,2,2,1,1,1,1,0,0,0,0,18
2024-06-30,농협동촌지점,7011027400,하차,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,7
2024-06-30,농협방촌지점,7011020500,승차,0,2,1,1,3,4,5,4,2,4,4,3,4,3,2,3,2,1,0,48
2024-06-30,농협방촌지점,7011020500,하차,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5
2024-06-30,농협중앙회앞,7021024800,승차,10,14,46,57,37,39,41,40,43,32,28,32,38,32,17,13,13,9,1,544
2024-06-30,농협중앙회앞,7021024800,하차,14,28,36,43,36,39,37,34,32,29,28,33,33,32,14,9,9,6,1,494
2024-06-30,농협중앙회중동지점건너,7061030800,승차,1,1,7,5,5,3,4,3,6,3,3,5,6,5,3,1,1,2,0,64
2024-06-30,농협중앙회중동지점건너,7061030800,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2024-06-30,농협중앙회중동지점앞,7061030900,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-06-30,농협중앙회중동지점앞,7061030900,하차,0,0,1,2,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,13
2024-06-30,뉴평리도서관건너,7031008600,승차,2,8,16,16,12,9,12,10,10,8,8,8,10,6,4,3,2,2,0,143
2024-06-30,뉴평리도서관건너,7031008600,하차,0,2,8,8,7,6,6,6,6,7,6,7,9,8,5,4,4,3,1,104
2024-06-30,뉴평리도서관앞,7031008500,승차,7,9,20,25,14,13,10,11,13,9,8,10,13,14,6,4,4,2,0,192
2024-06-30,뉴평리도서관앞,7031008500,하차,0,1,2,4,2,2,1,1,2,2,3,2,3,3,2,1,1,0,0,31
2024-06-30,능성동(종점)2,7011054200,승차,0,0,1,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,6
2024-06-30,능성동(종점)2,7011054200,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-06-30,능성동입구건너,7011023700,승차,0,0,2,1,2,1,1,1,1,1,1,1,2,1,1,0,0,0,0,19
2024-06-30,능성동입구앞,7011023600,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2024-06-30,다사고등학교건너,7111026800,승차,1,5,20,12,6,6,6,8,7,8,7,16,13,13,9,9,15,3,0,162
2024-06-30,다사고등학교건너,7111026800,하차,1,4,18,18,12,11,10,8,8,7,7,9,11,9,5,3,1,0,0,142
2024-06-30,다사고등학교앞,7111019300,승차,1,0,1,1,1,2,2,1,1,1,2,2,1,1,0,0,1,1,0,19
2024-06-30,다사고등학교앞,7111019300,하차,0,3,3,10,5,5,6,7,8,8,10,12,12,14,11,10,8,6,3,139
2024-06-30,다사농협세천지점건너,7111069800,승차,1,4,14,6,6,6,5,8,8,7,7,9,13,12,8,9,8,8,0,140
2024-06-30,다사농협세천지점건너,7111069800,하차,0,0,1,3,2,2,2,3,3,2,3,4,5,5,3,1,2,1,0,42
2024-06-30,다사농협세천지점앞,7111069700,승차,0,2,7,9,6,6,4,5,6,8,7,5,7,10,7,5,5,5,1,104
2024-06-30,다사농협세천지점앞,7111069700,하차,0,2,4,3,2,0,1,1,1,1,1,1,1,1,2,1,0,0,0,22
2024-06-30,다사농협주유소건너,7111010500,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-06-30,다사농협주유소건너,7111010500,하차,0,0,1,3,1,2,2,2,3,4,4,4,3,5,4,4,4,2,1,51
2024-06-30,다사농협주유소앞,7111010600,승차,3,6,16,14,12,10,10,12,10,15,11,17,16,15,13,6,5,3,0,192
2024-06-30,다사농협주유소앞,7111010600,하차,0,1,1,2,1,1,1,2,1,1,1,2,1,2,2,1,1,1,0,21
2024-06-30,다사읍행정복지센터건너,7111019600,승차,3,7,27,19,17,16,23,38,14,17,17,19,22,13,8,5,2,1,0,269
2024-06-30,다사읍행정복지센터건너,7111019600,하차,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,10
2024-06-30,다사읍행정복지센터서재출장소건너,7111045100,승차,0,2,6,8,4,3,2,4,6,5,9,9,6,6,4,4,3,2,1,84
2024-06-30,다사읍행정복지센터서재출장소건너,7111045100,하차,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2024-06-30,다사읍행정복지센터서재출장소앞,7111021000,승차,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,10
2024-06-30,다사읍행정복지센터서재출장소앞,7111021000,하차,0,2,1,2,0,1,0,2,2,1,1,1,2,1,1,1,0,0,0,18
2024-06-30,다사읍행정복지센터앞,7111039400,승차,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,6
2024-06-30,다사읍행정복지센터앞,7111039400,하차,0,1,1,3,2,1,1,1,0,1,1,2,1,1,0,0,1,0,0,16
2024-06-30,다사주공아파트건너,7111054700,승차,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,5
2024-06-30,다사주공아파트앞,7111054600,하차,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-06-30,다사초등학교건너,7111054800,승차,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-06-30,다사초등학교앞,7111054100,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-06-30,단산리(송하빌라)1,7111084500,승차,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2024-06-30,단산리(종점),7111011000,승차,0,2,0,2,3,2,2,0,2,2,1,2,0,1,0,0,0,0,0,19
2024-06-30,단산리입구1,7111022500,승차,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4
2024-06-30,달구벌종합복지관건너,7041046900,승차,0,0,1,2,5,4,5,4,5,3,6,6,5,4,1,0,3,0,0,55
2024-06-30,달구벌종합복지관건너,7041046900,하차,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,11
2024-06-30,달구벌종합복지관앞,7041046800,승차,0,0,2,1,1,3,5,3,3,2,2,3,4,3,1,0,2,1,0,38
2024-06-30,달구벌종합복지관앞,7041046800,하차,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8
2024-06-30,달산1리,7361000345,승차,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-06-30,달산2리,7361000109,승차,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-06-30,달산2리-법주,7361000344,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-30,달산3리-홈골,7361000396,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-30,달서교하부 공영주차장,7031021800,승차,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2024-06-30,달서교하부 공영주차장,7031021800,하차,0,0,2,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,9
2024-06-30,달서교회건너,7031010700,승차,14,34,63,65,40,38,32,37,31,31,31,38,42,40,26,21,15,11,3,612
