년월,정류소명,정류소ID,구분,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,합계
2024-08-31,2호선반월당역1,7001001400,하차,0,1,5,10,15,12,10,14,16,14,12,11,19,21,12,4,4,4,1,186
2024-08-31,2호선반월당역2,7001012300,승차,3,4,4,11,12,15,14,16,23,26,33,26,36,43,32,25,21,21,3,369
2024-08-31,2호선반월당역2,7001012300,하차,0,5,9,14,11,12,10,12,13,11,12,11,15,14,7,4,3,3,1,166
2024-08-31,CBS방송국건너,7021023000,승차,1,4,11,12,12,9,11,11,10,7,10,11,11,13,5,4,4,3,0,149
2024-08-31,CBS방송국건너,7021023000,하차,0,4,5,9,5,7,5,6,6,6,5,6,6,5,4,2,2,1,0,83
2024-08-31,CBS방송국앞,7021023100,승차,1,2,7,6,7,7,6,6,6,5,5,8,8,12,5,7,5,3,1,105
2024-08-31,CBS방송국앞,7021023100,하차,0,4,5,10,4,3,3,4,4,4,4,6,5,6,3,2,2,1,1,71
2024-08-31,CGV대구한일건너,7001006600,승차,7,14,30,38,32,57,71,95,100,129,173,210,243,261,206,220,236,221,32,2376
2024-08-31,CGV대구한일건너,7001006600,하차,1,7,12,22,32,38,45,47,46,44,55,52,62,63,28,22,15,15,2,609
2024-08-31,CGV대구한일앞,7001006700,승차,1,3,4,6,10,12,22,28,37,42,51,64,79,78,64,66,70,73,12,723
2024-08-31,CGV대구한일앞,7001006700,하차,0,2,3,9,6,7,9,10,9,10,10,9,11,11,4,4,3,2,0,119
2024-08-31,e-편한세상월배건너,7041059100,승차,0,2,7,5,4,4,2,2,2,3,1,2,2,3,2,2,1,0,0,44
2024-08-31,e-편한세상월배건너,7041059100,하차,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2024-08-31,e-편한세상월배앞,7041059000,승차,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,6
2024-08-31,e-편한세상월배앞,7041059000,하차,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,7
2024-08-31,e편한세상대구금호건너,7021056500,승차,7,14,48,45,32,25,22,18,18,17,15,15,14,16,10,6,5,1,0,326
2024-08-31,e편한세상대구금호건너,7021056500,하차,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3
2024-08-31,e편한세상대구금호앞,7021056600,승차,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,8
2024-08-31,e편한세상대구금호앞,7021056600,하차,0,0,0,1,1,1,1,1,1,1,2,2,3,3,3,1,1,2,1,27
2024-08-31,K-2입구,7011012200,승차,3,4,7,8,7,4,4,4,4,5,4,8,8,7,6,3,2,2,0,90
2024-08-31,K-2입구,7011012200,하차,0,1,3,2,1,3,1,2,2,2,2,3,4,3,2,1,1,1,0,35
2024-08-31,K2관사입구(종점),7011035800,승차,0,0,1,1,2,2,0,2,1,3,0,1,2,0,1,0,0,0,0,19
2024-08-31,K2관사입구(종점),7011035800,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-08-31,KT남대구지사건너1,7051003500,승차,5,13,16,16,16,16,17,18,16,18,18,21,25,23,15,11,9,6,1,281
2024-08-31,KT남대구지사건너1,7051003500,하차,1,1,2,6,6,6,7,7,6,7,8,10,9,10,6,4,5,3,1,106
2024-08-31,KT남대구지사건너2,7051003000,승차,2,3,5,8,8,12,10,11,8,8,10,11,11,11,8,6,4,2,1,137
2024-08-31,KT남대구지사건너2,7051003000,하차,0,1,1,3,2,3,3,3,3,3,4,5,4,6,4,5,3,3,1,55
2024-08-31,KT남대구지사앞1,7051003400,승차,7,15,37,55,49,44,42,46,41,39,40,40,46,44,29,23,21,15,1,633
2024-08-31,KT남대구지사앞1,7051003400,하차,2,7,13,17,18,16,16,15,15,15,16,15,19,20,10,8,9,5,1,239
2024-08-31,KT남대구지사앞2,7051002900,승차,0,1,7,5,3,2,3,4,4,2,2,2,3,2,1,1,1,1,0,43
2024-08-31,KT남대구지사앞2,7051002900,하차,1,3,4,6,6,4,4,4,5,4,4,4,4,3,2,2,3,1,0,64
2024-08-31,KT동대구지사건너,7011007300,승차,10,25,48,71,51,49,46,43,41,40,46,39,49,39,24,12,13,10,1,657
2024-08-31,KT동대구지사건너,7011007300,하차,9,15,26,51,41,36,31,28,33,30,30,26,29,33,19,13,12,10,1,475
2024-08-31,KT동대구지사앞,7011007200,승차,3,14,30,31,35,51,49,43,24,42,46,42,44,27,17,11,16,12,1,539
2024-08-31,KT동대구지사앞,7011007200,하차,0,1,2,3,4,5,4,5,4,4,5,6,6,7,5,4,2,2,0,68
2024-08-31,KT북대구지사건너,7021013700,승차,0,1,5,7,5,4,4,4,4,3,2,3,5,5,2,1,3,2,0,61
2024-08-31,KT북대구지사건너,7021013700,하차,0,0,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,0,16
2024-08-31,KT북대구지사앞,7021013800,승차,2,9,11,11,7,6,8,8,6,7,7,7,8,7,3,3,4,2,0,118
2024-08-31,KT북대구지사앞,7021013800,하차,0,0,1,2,1,1,1,2,1,1,2,3,2,2,1,1,1,1,0,23
2024-08-31,KT서대구지사건너,7031015100,승차,8,13,34,52,43,41,38,37,35,29,27,27,36,34,16,14,9,8,1,503
2024-08-31,KT서대구지사건너,7031015100,하차,0,2,3,9,7,8,8,7,6,7,7,8,11,12,6,5,6,4,1,118
2024-08-31,KT서대구지사앞,7031010600,승차,7,17,29,38,25,21,20,19,19,21,21,25,31,28,19,15,14,11,1,380
2024-08-31,KT서대구지사앞,7031010600,하차,1,3,9,20,13,11,12,12,14,14,19,21,23,24,17,14,10,8,1,244
2024-08-31,LG물류센터건너,7011015100,승차,6,3,12,17,12,13,9,11,9,10,14,36,10,15,7,7,7,5,1,204
2024-08-31,LG물류센터건너,7011015100,하차,1,3,7,9,5,6,6,6,6,5,6,7,8,9,6,5,5,3,1,101
2024-08-31,LG물류센터앞,7011015200,승차,4,10,20,29,24,18,16,20,17,12,14,24,20,16,8,6,3,3,1,266
2024-08-31,LG물류센터앞,7011015200,하차,2,3,10,10,5,6,5,6,5,4,6,7,8,7,4,2,2,2,0,95
2024-08-31,LH10단지아파트건너,7011060000,승차,5,16,52,53,34,24,25,27,24,23,23,21,25,34,18,11,10,13,1,441
2024-08-31,LH10단지아파트건너,7011060000,하차,2,4,11,13,7,5,6,5,7,6,5,5,6,7,3,3,2,2,0,98
2024-08-31,LH10단지아파트앞,7011060100,승차,0,1,3,3,2,2,3,2,3,3,4,3,4,4,5,3,3,5,2,56
2024-08-31,LH10단지아파트앞,7011060100,하차,0,0,1,6,3,2,3,3,3,3,6,5,8,10,10,6,6,4,3,84
2024-08-31,LH14단지아파트,7011061800,승차,1,2,7,11,8,5,6,2,4,2,2,2,2,2,1,1,0,0,0,59
2024-08-31,LH14단지아파트,7011061800,하차,0,0,1,2,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,11
2024-08-31,LH천년나무2단지건너,7111073200,승차,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7
2024-08-31,LH천년나무2단지건너,7111073200,하차,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,9
2024-08-31,LH천년나무2단지앞,7111073100,승차,0,1,5,3,1,2,2,2,2,1,2,2,2,4,1,1,2,1,0,33
2024-08-31,LH천년나무2단지앞,7111073100,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-08-31,NH농협혁신도시지점건너,7011056700,하차,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,8
2024-08-31,NH농협혁신도시지점앞,7011056600,승차,0,1,2,1,4,6,7,7,4,11,17,13,16,33,1,7,7,3,0,140
2024-08-31,NH농협혁신도시지점앞,7011056600,하차,0,0,1,0,3,1,1,2,0,0,1,1,1,1,0,0,0,0,0,13
2024-08-31,SD아이프라임강북아파트,7021005600,승차,3,7,31,23,21,16,13,12,15,15,17,18,18,12,8,8,10,7,0,256
2024-08-31,SD아이프라임강북아파트,7021005600,하차,0,0,2,1,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,15
2024-08-31,SK리더스뷰건너,7061012500,승차,4,5,14,15,15,14,14,15,14,14,17,22,25,19,14,14,11,8,0,254
2024-08-31,SK리더스뷰건너,7061012500,하차,0,0,3,4,4,5,3,3,3,3,3,3,4,5,2,3,3,3,0,52
2024-08-31,SK리더스뷰앞,7061012600,승차,1,2,7,8,9,8,8,10,10,10,15,18,16,16,10,11,15,13,5,192
2024-08-31,SK리더스뷰앞,7061012600,하차,0,2,4,7,5,4,4,4,5,4,5,5,5,6,4,3,3,2,1,72
2024-08-31,TBC건너,7061012900,승차,7,10,20,23,21,18,18,17,20,25,30,33,25,32,24,27,28,24,1,403
2024-08-31,TBC건너,7061012900,하차,0,0,1,2,2,3,1,2,2,2,2,3,3,4,1,1,1,1,0,35
2024-08-31,TBC앞,7061012800,승차,0,2,7,22,6,6,5,5,6,6,10,9,12,13,10,6,9,9,2,145
2024-08-31,TBC앞,7061012800,하차,0,2,2,6,5,5,7,7,7,8,9,8,14,19,13,9,8,10,4,145
2024-08-31,㈜윔스건너,7041044700,하차,0,0,1,2,1,1,1,1,0,1,1,1,1,2,1,1,0,1,0,15
2024-08-31,㈜윔스앞,7041044800,승차,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,7
2024-08-31,㈜윔스앞,7041044800,하차,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-08-31,가암1리,7361000524,승차,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3
2024-08-31,가암1리,7361000527,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-08-31,가암1리,7361000212,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-31,가창119안전센터,7111046100,승차,0,0,1,3,2,1,2,1,1,1,0,2,1,1,1,0,0,0,0,19
2024-08-31,가창119안전센터,7111046100,하차,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,7
2024-08-31,가창농협건너,7111000400,승차,0,1,6,5,6,8,8,9,6,5,7,7,8,6,7,4,2,2,0,97
2024-08-31,가창농협건너,7111000400,하차,0,3,3,6,6,5,5,5,4,4,5,5,5,5,3,2,2,2,0,71
2024-08-31,가창농협앞,7111000500,승차,3,8,25,24,24,26,28,28,23,24,20,19,17,16,9,7,4,3,0,307
2024-08-31,가창농협앞,7111000500,하차,0,0,0,1,2,1,2,1,2,1,2,1,1,1,1,0,0,0,0,18
2024-08-31,가창댐1,7111060300,하차,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2024-08-31,가창면행정복지센터건너,7111000600,승차,2,5,9,7,6,8,7,9,5,5,5,9,5,4,5,2,2,1,0,96
2024-08-31,가창면행정복지센터건너,7111000600,하차,0,3,3,5,3,3,2,3,2,2,3,3,3,2,2,2,1,1,1,44
2024-08-31,가창면행정복지센터앞,7111000700,승차,3,6,9,13,14,12,16,13,14,11,13,14,17,15,8,7,4,1,0,190
2024-08-31,가창면행정복지센터앞,7111000700,하차,0,1,1,3,4,3,3,3,2,2,3,2,2,2,1,1,1,0,0,34
2024-08-31,가창중학교건너,7111045600,승차,0,1,2,3,4,3,3,3,2,4,12,18,7,4,2,1,1,0,0,68
2024-08-31,가창중학교앞,7111045700,승차,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2024-08-31,가창중학교앞,7111045700,하차,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,10
2024-08-31,가창초등학교건너,7111045800,승차,0,0,1,2,2,3,2,2,1,2,2,2,2,1,1,1,2,0,0,27
2024-08-31,가창초등학교건너,7111045800,하차,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,12
2024-08-31,가창초등학교건너2,7111081300,승차,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,5
2024-08-31,가창초등학교건너2,7111081300,하차,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5
2024-08-31,가창초등학교앞,7111045900,승차,0,2,7,8,9,8,10,8,7,8,9,9,9,6,5,4,1,0,0,110
2024-08-31,가창초등학교앞,7111045900,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2024-08-31,가천동건너,7061058600,승차,0,0,0,2,0,1,0,0,0,1,1,0,0,2,1,0,0,0,0,9
2024-08-31,가천동앞,7061028900,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-08-31,가태리마을회관건너,7111064200,승차,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-08-31,가태리마을회관건너,7111064200,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2024-08-31,가호1,7361000285,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-08-31,가호1리 마을회관,7361000164,승차,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
2024-08-31,각산비나리공원건너,7011059300,승차,0,0,0,0,1,1,1,1,1,2,2,2,1,3,3,1,2,1,0,20
2024-08-31,각산비나리공원건너,7011059300,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2024-08-31,각산비나리공원앞,7011059200,승차,1,5,10,2,4,5,5,4,2,2,4,3,3,4,0,3,3,3,0,63
2024-08-31,각산비나리공원앞,7011059200,하차,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7
2024-08-31,각산역(1번출구),7011038100,승차,1,2,6,7,5,5,6,5,6,6,6,7,8,12,6,7,7,4,0,107
2024-08-31,각산역(1번출구),7011038100,하차,1,2,4,6,5,3,3,3,4,4,2,3,3,2,2,2,1,1,0,49
2024-08-31,각산역(2번출구),7011038000,승차,0,1,1,3,2,2,2,2,2,2,2,3,4,3,4,2,4,8,0,47
2024-08-31,각산역(2번출구),7011038000,하차,0,2,3,7,3,2,4,3,3,4,4,5,5,6,3,3,3,4,1,65
2024-08-31,각산태영데시앙건너,7011018000,승차,3,6,16,19,9,11,8,9,10,9,10,13,11,14,8,6,6,5,1,174
2024-08-31,각산태영데시앙건너,7011018000,하차,1,3,4,8,5,4,5,5,6,5,6,9,10,12,11,6,5,5,2,112
2024-08-31,각산푸르지오,7011051800,승차,1,2,9,8,7,7,5,7,7,6,8,15,7,9,7,5,3,3,1,117
2024-08-31,각산푸르지오,7011051800,하차,0,1,0,6,4,3,2,2,4,4,3,5,2,5,4,2,3,1,1,52
2024-08-31,갈실마을회관종점,7111028400,승차,0,1,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,7
2024-08-31,감문1리2,7111015700,승차,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
2024-08-31,감문리(삼실)건너,7111078500,승차,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2024-08-31,감문리(삼실)앞,7111015100,하차,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2024-08-31,감삼네거리1,7031004100,승차,4,5,7,11,8,11,12,15,17,20,22,40,28,32,21,22,24,24,6,327
2024-08-31,감삼네거리1,7031004100,하차,0,3,5,9,10,14,13,13,13,14,17,14,14,14,7,4,4,4,1,173
2024-08-31,감삼역(3번출구),7041024200,승차,13,27,49,76,59,60,65,71,68,68,74,100,101,86,61,53,45,34,1,1111
2024-08-31,감삼역(3번출구),7041024200,하차,4,10,26,47,42,34,37,34,33,30,36,43,39,29,20,15,12,9,1,502
2024-08-31,감삼초등학교건너,7041010600,승차,5,3,12,21,13,12,12,12,9,10,17,42,20,16,8,6,6,7,0,231
2024-08-31,감삼초등학교건너,7041010600,하차,1,1,2,3,3,2,3,3,3,2,4,5,3,5,2,2,2,2,0,47
2024-08-31,감삼초등학교앞,7041010700,승차,1,5,8,14,12,9,7,8,9,7,12,38,19,20,8,5,6,7,1,195
2024-08-31,감삼초등학교앞,7041010700,하차,0,1,3,4,4,2,2,3,3,3,3,3,6,4,5,3,4,2,0,57
2024-08-31,갓골건너,7011033900,승차,0,0,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,7
2024-08-31,갓바위,7011036000,승차,1,1,6,17,19,21,29,37,41,44,51,52,47,38,12,4,2,1,0,424
2024-08-31,갓바위,7011036000,하차,0,2,2,3,5,5,6,3,4,3,3,2,1,1,0,0,0,0,0,41
2024-08-31,강남약국건너,7021025000,승차,22,46,117,133,96,90,95,97,91,71,79,91,112,111,56,40,34,23,2,1408
2024-08-31,강남약국건너,7021025000,하차,2,9,21,31,23,21,23,21,21,18,20,22,32,26,14,10,7,6,1,331
2024-08-31,강남약국앞1,7011008900,승차,9,29,79,90,65,66,72,65,59,50,65,61,68,70,40,32,29,24,6,978
2024-08-31,강남약국앞1,7011008900,하차,1,2,5,16,15,14,13,17,19,17,24,24,25,30,17,14,14,13,3,285
2024-08-31,강남약국앞2,7011009000,승차,5,5,23,25,18,19,15,16,15,14,16,13,20,22,15,11,9,5,1,266
2024-08-31,강남약국앞2,7011009000,하차,0,0,2,4,3,3,2,3,2,3,3,2,3,4,2,2,1,1,0,39
2024-08-31,강동중·고등학교,7011032400,하차,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
2024-08-31,강동중·고등학교건너,7011032500,승차,0,2,9,4,3,3,2,3,1,1,5,13,1,1,1,1,1,0,0,52
2024-08-31,강동초교건너,7011062800,승차,0,2,5,5,4,2,4,3,3,2,4,6,2,1,1,1,0,0,0,46
2024-08-31,강동초교앞,7011063000,하차,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2024-08-31,강변동서마을건너,7011028500,승차,1,3,14,10,7,10,9,15,14,9,10,11,13,12,6,5,6,4,0,158
2024-08-31,강변동서마을건너,7011028500,하차,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,8
2024-08-31,강변동서마을앞,7011014500,승차,1,2,7,5,5,8,6,9,8,8,9,9,7,9,7,7,6,3,1,117
2024-08-31,강변동서마을앞,7011014500,하차,0,1,4,4,1,3,3,3,3,3,4,5,5,4,4,3,4,2,1,58
2024-08-31,강북경찰서건너,7021038600,승차,0,3,5,8,5,4,3,3,5,4,4,3,5,4,2,1,3,2,1,64
2024-08-31,강북경찰서건너,7021038600,하차,1,3,5,8,6,5,4,5,6,5,6,6,8,8,4,4,4,3,1,94
2024-08-31,강북경찰서앞,7021038700,승차,4,7,17,17,16,13,12,14,14,14,16,21,23,20,17,15,13,11,0,261
2024-08-31,강북경찰서앞,7021038700,하차,0,0,1,3,1,1,2,2,2,2,2,3,2,3,2,1,1,1,0,29
2024-08-31,강북소방서건너,7021032500,승차,0,2,4,5,3,3,3,4,3,2,3,3,4,2,2,2,2,1,0,47
2024-08-31,강북소방서건너,7021032500,하차,0,1,1,1,2,2,2,3,3,3,3,4,4,5,3,3,3,3,1,46
2024-08-31,강북소방서앞,7021048800,승차,6,17,41,45,27,22,24,28,25,22,23,30,25,23,13,9,11,7,0,399
2024-08-31,강북소방서앞,7021048800,하차,0,1,3,4,3,3,3,2,4,5,4,5,4,3,2,2,1,2,1,50
2024-08-31,강북중학교건너,7021043200,승차,0,1,2,3,3,2,2,1,1,2,3,2,1,1,1,1,1,0,0,26
2024-08-31,강북중학교건너,7021043200,하차,0,0,2,4,3,2,3,3,3,3,4,3,5,3,2,2,2,2,0,46
2024-08-31,강북중학교앞,7021047000,승차,4,7,23,15,14,13,11,8,10,10,11,11,10,9,5,3,3,1,0,170
2024-08-31,강북중학교앞,7021047000,하차,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
2024-08-31,강산아파트건너,7011012300,승차,3,11,17,17,13,9,7,8,10,8,7,7,8,7,5,4,3,3,0,146
2024-08-31,강산아파트건너,7011012300,하차,4,12,20,28,23,18,18,19,15,15,17,17,20,18,10,9,8,6,1,279
2024-08-31,강산아파트앞,7011012400,승차,2,8,20,27,29,23,17,18,14,12,13,14,14,15,9,5,4,5,1,248
2024-08-31,강산아파트앞,7011012400,하차,0,6,14,15,10,8,7,8,9,9,7,7,9,11,6,4,4,2,0,137
2024-08-31,강서소방서건너,7111009800,승차,0,0,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,0,18
2024-08-31,강서소방서건너,7111009800,하차,1,3,9,7,11,10,9,9,10,11,10,14,14,13,8,6,5,5,2,156
2024-08-31,강서소방서앞,7111050900,승차,1,4,15,11,11,5,5,4,5,4,7,10,8,9,5,5,7,4,0,119
2024-08-31,강서소방서앞,7111050900,하차,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2024-08-31,강정(종점),7111032900,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-08-31,강정보(디아크문화관)건너,7111049800,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-31,강정보(디아크문화관)입구,7111049900,승차,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
2024-08-31,강창교1(성서방향),7111009900,승차,1,3,9,11,7,4,3,3,3,3,3,7,4,5,4,3,5,2,0,82
2024-08-31,강창교1(성서방향),7111009900,하차,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,11
2024-08-31,강창교2(다사방향),7111062100,승차,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,10
2024-08-31,강창교2(다사방향),7111062100,하차,0,1,1,2,1,1,1,1,1,1,2,2,3,2,2,1,2,1,0,26
2024-08-31,강창역(1번출구),7041032500,승차,1,4,4,7,11,10,8,8,8,9,12,14,17,15,8,9,7,5,2,159
2024-08-31,강창역(1번출구),7041032500,하차,0,1,4,4,3,3,3,4,4,4,6,7,8,9,6,4,5,4,2,79
2024-08-31,강창역(2번출구),7041037700,승차,3,17,70,52,42,39,41,40,35,42,38,46,58,49,34,26,19,13,0,662
2024-08-31,강창역(2번출구),7041037700,하차,0,0,2,2,1,2,2,2,3,2,2,3,2,2,2,2,2,1,0,30
2024-08-31,강창하이츠,7111019400,승차,3,13,44,32,21,19,17,14,15,14,15,15,18,18,9,6,6,2,0,280
2024-08-31,강창하이츠,7111019400,하차,0,0,1,2,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,12
2024-08-31,거동교1,7021032100,승차,1,4,11,7,9,10,8,9,8,6,9,11,11,10,5,4,4,3,0,129
2024-08-31,거동교1,7021032100,하차,0,1,1,2,2,6,6,6,4,5,4,5,5,5,3,2,2,1,0,60
2024-08-31,거동교2,7021032200,승차,0,2,7,8,5,5,5,6,5,4,6,6,5,6,5,3,2,1,0,81
2024-08-31,거동교2,7021032200,하차,0,1,1,2,3,2,2,2,2,2,4,3,3,5,3,1,2,1,0,41
2024-08-31,거매리,7361000258,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2024-08-31,거매리,7361000259,승차,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,7
2024-08-31,거매리,7361000258,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-08-31,거매리 로타리,7361000640,승차,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-08-31,건들바위건너,7001008100,승차,0,1,4,4,3,4,2,4,3,2,3,4,3,4,1,1,1,0,0,45
2024-08-31,건들바위건너,7001008100,하차,0,1,2,4,2,2,2,2,2,1,2,2,2,2,1,0,0,0,0,28
2024-08-31,건들바위앞,7001008200,승차,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,13
2024-08-31,건들바위앞,7001008200,하차,0,1,0,2,1,2,1,1,1,1,1,2,3,3,2,1,1,2,0,24
2024-08-31,건영아파트건너,7021026400,승차,2,6,19,25,15,10,8,7,6,5,8,11,11,8,6,3,2,1,0,152
2024-08-31,건영아파트건너,7021026400,하차,2,6,16,10,9,9,9,8,8,7,9,10,14,13,7,6,6,4,1,155
2024-08-31,건영캐스빌건너,7111047500,승차,4,15,26,17,17,13,12,14,8,10,10,13,12,9,7,5,8,2,0,203
