년월,정류소명,정류소ID,구분,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
2025-11-30,경북식당(앞),3690000490,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,동명초등학교건너,3690002360,승차,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,동명초등학교건너,3690002360,하차,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2025-11-30,학명동,3690003060,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,학명동,3690003060,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,학명리,3690003070,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,학명리,3690003070,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,학명리(삭막마을입구),3690003080,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,학명리(삭막마을입구),3690003080,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,학명리(등골마을입구),3690003090,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,학명리(등골마을입구),3690003090,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,진목정입구,3690003220,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,진목정입구,3690003220,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,천평,3690003230,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,천평,3690003230,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,가산면행정복지센터,3690003240,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,가산면행정복지센터,3690003240,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,금화리,3690003250,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,금화리,3690003250,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,석우1리 건너,3690003480,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,석우1리 건너,3690003480,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,동명면우체국,3690003750,승차,0,1,0,0,1,0,2,0,1,0,3,0,1,0,0,0,0,0,0
2025-11-30,동명면우체국,3690003750,하차,0,2,4,6,2,6,3,5,3,4,4,4,3,3,2,2,1,0,0
2025-11-30,동명교통,3690005830,승차,0,2,1,2,1,2,1,1,1,1,2,2,2,2,1,1,0,0,0
2025-11-30,동명교통,3690005830,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,금암4리(대구시립묘지),3690005980,승차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,가산평생학습복지센터건너,3690007400,승차,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
2025-11-30,가산평생학습복지센터건너,3690007400,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-30,대명시장앞,7001000100,승차,13,21,46,69,58,58,60,65,77,57,61,79,68,63,26,18,18,9,1
2025-11-30,대명시장앞,7001000100,하차,0,2,6,13,13,11,10,9,13,12,12,13,14,11,6,4,5,3,0
2025-11-30,대명시장건너,7001000200,승차,7,16,32,36,38,37,40,45,50,44,44,49,49,42,21,17,12,8,1
2025-11-30,대명시장건너,7001000200,하차,1,1,6,13,9,7,8,8,10,11,13,14,14,14,7,5,4,4,1
2025-11-30,계명대학교대명캠퍼스앞,7001000300,승차,2,5,15,29,27,24,24,27,29,28,29,34,50,40,17,11,11,12,2
2025-11-30,계명대학교대명캠퍼스앞,7001000300,하차,3,4,13,23,17,12,12,14,17,11,15,20,25,17,9,6,6,5,1
2025-11-30,계명대학교대명캠퍼스건너,7001000400,승차,3,6,12,23,17,19,17,21,26,22,26,26,35,40,21,17,18,13,3
