년월,정류소명,승차,하차
2024-01-01,(구)현풍시외버스터미널,124,34
2024-01-01,(주)성안건너,35,189
2024-01-01,(주)영화건너,7,209
2024-01-01,(주)영화앞,378,2
2024-01-01,1차서한화성타운건너,230,190
2024-01-01,1차서한화성타운앞,694,119
2024-01-01,2.28기념중앙공원건너1,36767,10986
2024-01-01,2.28기념중앙공원건너2,5174,4222
2024-01-01,2.28기념중앙공원앞,85341,14517
2024-01-01,2차대자연맨션건너,1429,868
2024-01-01,2차대자연맨션앞,8684,1002
2024-01-01,2차서한화성타운건너,30797,2809
2024-01-01,2차서한화성타운앞,14659,5050
2024-01-01,2호선반월당역1,17925,5069
2024-01-01,2호선반월당역2,10561,4944
2024-01-01,CBS방송국건너,4508,2608
2024-01-01,CBS방송국앞,3283,2261
2024-01-01,CGV대구한일건너,70737,16967
2024-01-01,CGV대구한일앞,23267,3274
2024-01-01,DGB대구은행파크남편건너,1850,469
2024-01-01,DGB대구은행파크남편앞,1374,715
2024-01-01,DGB대구은행파크동편건너,4094,4945
2024-01-01,DGB대구은행파크동편앞,4215,739
2024-01-01,e-편한세상월배건너,1268,112
2024-01-01,e-편한세상월배앞,193,232
2024-01-01,e편한세상대구금호건너,9599,80
2024-01-01,e편한세상대구금호앞,234,836
2024-01-01,IHL건너,2,35
2024-01-01,IHL앞,95,2
2024-01-01,K-2입구,2258,1032
2024-01-01,K2관사입구(종점),591,74
2024-01-01,KT남대구지사건너1,8081,3479
2024-01-01,KT남대구지사건너2,3321,2081
2024-01-01,KT남대구지사앞1,18539,6542
2024-01-01,KT남대구지사앞2,1800,1793
2024-01-01,KT동대구지사건너,17803,14708
2024-01-01,KT동대구지사앞,15119,1706
2024-01-01,KT북대구지사건너,1700,416
2024-01-01,KT북대구지사앞,3359,631
2024-01-01,KT서대구지사건너,14665,3665
2024-01-01,KT서대구지사앞,11473,7111
2024-01-01,LG물류센터건너,4473,3139
2024-01-01,LG물류센터앞,7190,2656
2024-01-01,LH10단지아파트건너,13580,3078
2024-01-01,LH10단지아파트앞,1867,2535
2024-01-01,LH13단지아파트앞,2,11
2024-01-01,LH14단지아파트,3172,539
2024-01-01,LH천년나무2단지건너,188,276
2024-01-01,LH천년나무2단지앞,1026,34
2024-01-01,NH농협혁신도시지점건너,5,219
2024-01-01,NH농협혁신도시지점앞,3413,379
2024-01-01,SD아이프라임강북아파트,6850,409
2024-01-01,SK리더스뷰건너,7499,1641
2024-01-01,SK리더스뷰앞,4638,2185
2024-01-01,STX메탈건너,1105,3546
2024-01-01,STX메탈앞,24,1511
2024-01-01,TBC건너,13019,1177
2024-01-01,TBC앞,4319,4070
2024-01-01,㈜윔스건너,134,365
2024-01-01,㈜윔스앞,403,94
2024-01-01,가산리,19,0
2024-01-01,가산면행정복지센터,9,6
2024-01-01,가암1리,15,0
2024-01-01,가암1리,6,0
2024-01-01,가암1리,141,0
2024-01-01,가암1리,10,0
2024-01-01,가암1리,17,0
2024-01-01,가암리,6,0
2024-01-01,가좌삼거리,96,58
2024-01-01,가창119안전센터,569,120
2024-01-01,가창농협건너,2750,1942
2024-01-01,가창농협앞,9531,409
2024-01-01,가창댐,6,4
2024-01-01,가창댐1,11,33
2024-01-01,가창면행정복지센터건너,2416,1342
2024-01-01,가창면행정복지센터앞,6117,885
2024-01-01,가창중학교건너,860,7
2024-01-01,가창중학교앞,70,231
2024-01-01,가창초등학교건너,2307,259
2024-01-01,가창초등학교건너2,134,88
2024-01-01,가창초등학교앞,1627,55
2024-01-01,가천동건너,194,15
2024-01-01,가천동앞,33,28
2024-01-01,가천리,1,2
2024-01-01,가천입구,6,0
2024-01-01,가천입구건너,1,2
2024-01-01,가태2리마을입구,6,0
2024-01-01,가태리마을회관건너,37,9
2024-01-01,가태리마을회관앞,12,3
2024-01-01,가호1,2,10
2024-01-01,가호1,43,3
2024-01-01,가호1리 마을회관,82,0
2024-01-01,가호1리 마을회관,0,2
2024-01-01,각산비나리공원건너,1453,307
2024-01-01,각산비나리공원앞,1963,190
2024-01-01,각산역(1번출구),3226,1252
2024-01-01,각산역(2번출구),1474,1870
2024-01-01,각산태영데시앙건너,4922,3614
2024-01-01,각산푸르지오,2966,1645
2024-01-01,갈실마을회관종점,312,20
2024-01-01,감문1리1,0,7
2024-01-01,감문1리2,133,2
2024-01-01,감문1리3,0,10
2024-01-01,감문1리4,1,0
2024-01-01,감문리(삼실)건너,54,0
2024-01-01,감문리(삼실)앞,3,63
2024-01-01,감삼네거리1,9906,5268
2024-01-01,감삼역(3번출구),31618,13747
2024-01-01,감삼초등학교건너,5270,1276
2024-01-01,감삼초등학교앞,4838,1532
2024-01-01,갓골건너,211,0
2024-01-01,갓골앞,1,40
2024-01-01,갓바위,9081,934
2024-01-01,강남약국건너,42710,9762
2024-01-01,강남약국앞1,28634,8644
2024-01-01,강남약국앞2,8054,1218
2024-01-01,강동중·고등학교,5,85
2024-01-01,강동중·고등학교건너,849,2
2024-01-01,강동초교건너,704,3
2024-01-01,강동초교앞,7,50
2024-01-01,강변동서마을건너,4690,285
2024-01-01,강변동서마을앞,3140,1589
2024-01-01,강북경찰서건너,1798,2929
2024-01-01,강북경찰서앞,8345,865
2024-01-01,강북소방서건너,1469,1388
2024-01-01,강북소방서앞,10853,1390
2024-01-01,강북중학교건너,630,1115
2024-01-01,강북중학교앞,4938,117
2024-01-01,강산아파트건너,4684,8605
2024-01-01,강산아파트앞,7271,3977
2024-01-01,강서소방서건너,423,4853
2024-01-01,강서소방서앞,3888,53
2024-01-01,강정(종점),26,5
2024-01-01,강정보(디아크문화관)건너,4,7
2024-01-01,강정보(디아크문화관)입구,113,11
2024-01-01,강창교1(성서방향),2665,316
2024-01-01,강창교2(다사방향),202,816
2024-01-01,강창역(1번출구),5011,2454
2024-01-01,강창역(2번출구),21078,1020
2024-01-01,강창하이츠,7855,295
2024-01-01,개일,18,0
2024-01-01,거동교1,3169,1610
2024-01-01,거동교2,1521,1048
2024-01-01,거매리,177,7
2024-01-01,거매리,1,0
2024-01-01,거매리,70,62
2024-01-01,거매리 로타리,1,0
2024-01-01,거매리로타리,1,0
2024-01-01,건들바위건너,1155,865
2024-01-01,건들바위앞,303,786
2024-01-01,건영아파트건너,4770,4830
2024-01-01,건영캐스빌건너,6589,1342
2024-01-01,건영캐스빌앞,4512,1972
2024-01-01,검단동대구축협앞,1398,21
2024-01-01,검단동행정복지센터1,1417,31
2024-01-01,검단동행정복지센터2,7,785
2024-01-01,검단동행정복지센터건너,7807,59
2024-01-01,검단동행정복지센터앞,31,945
2024-01-01,검단상가아파트건너,3,13
2024-01-01,검단상가아파트앞,334,0
2024-01-01,검단유성아파트(서편),6595,2179
2024-01-01,검단유성아파트건너,3762,1435
2024-01-01,검단유성아파트앞,14195,2916
2024-01-01,경기장네거리1,2621,811
2024-01-01,경기장네거리2,2062,401
2024-01-01,경남신성A,6077,732
2024-01-01,경남신성A 건너,3213,2394
2024-01-01,경대교2,6673,768
2024-01-01,경대교건너,688,127
2024-01-01,경대교앞,118,1103
2024-01-01,경대사대부설고등학교앞,17100,9176
2024-01-01,경덕여고,968,793
2024-01-01,경동산업앞,64,0
2024-01-01,경명여고건너,1667,490
2024-01-01,경명여고앞,2020,1288
2024-01-01,경북고등학교건너,5868,4375
2024-01-01,경북고등학교앞,10254,1297
2024-01-01,경북공고건너,4823,4050
2024-01-01,경북공고앞,6513,4229
2024-01-01,경북교통,3347,7915
2024-01-01,경북교통앞,3802,2665
2024-01-01,경북기계공고건너,3282,3231
2024-01-01,경북기계공고앞,3899,3623
2024-01-01,경북농업기술원건너,30,54
2024-01-01,경북농업기술원앞,4,3
2024-01-01,경북농업기술원입구,57,76
2024-01-01,경북대체육센터건너,11970,1010
2024-01-01,경북대체육센터앞,3406,6896
2024-01-01,경북대학교 경상대학건너,3266,5494
2024-01-01,경북대학교 경상대학앞,18979,3085
2024-01-01,경북대학교병원건너,13626,8058
2024-01-01,경북대학교병원앞,27675,5909
2024-01-01,경북대학교북문건너,35619,3567
2024-01-01,경북대학교북문앞,19431,9198
2024-01-01,경북대학교서문건너,4664,1638
2024-01-01,경북대학교서문앞,2640,2434
2024-01-01,경북대학교정문건너,6650,6460
2024-01-01,경북대학교정문앞,22342,6142
2024-01-01,경북대학교체육센터건너2,630,321
2024-01-01,경북대학교치과병원,20639,11088
2024-01-01,경북식당(앞),86,1
2024-01-01,경북아파트건너(신천동),3956,13273
2024-01-01,경북아파트앞(신천동),5882,2700
2024-01-01,경북예고건너,6802,7415
2024-01-01,경북예고앞,13503,2819
2024-01-01,경북크랑크,1958,247
2024-01-01,경산경찰서,101,107
2024-01-01,경산네거리(대구방향),9600,317
2024-01-01,경산보건소,15,101
2024-01-01,경산시외버스정류장 건너(국민은행),7470,5253
2024-01-01,경산시외버스정류장(세명병원),8089,1749
2024-01-01,경산시장,16325,6750
2024-01-01,경산시장 건너(대구은행),18344,3617
2024-01-01,경산시청별관 건너,222,264
2024-01-01,경산시청별관(경산농협),384,476
2024-01-01,경산중고등학교 앞,866,33
2024-01-01,경산중앙병원후문,2889,65
2024-01-01,경상감영공원건너,73411,11924
2024-01-01,경상감영공원앞,77854,51538
2024-01-01,경상북도농업인회관,0,12
2024-01-01,경상북도인재개발원1,4,26
2024-01-01,경상여자고등학교건너,2666,666
2024-01-01,경상여자고등학교앞,4922,3965
2024-01-01,경신고등학교건너,53969,7556
2024-01-01,경신고등학교앞,46593,10436
2024-01-01,경운대종점,1,13
2024-01-01,경운대학입구,178,0
2024-01-01,경운초등학교건너,1613,1111
2024-01-01,경운초등학교앞,3387,1419
2024-01-01,경원고등학교건너,590,205
2024-01-01,경원고등학교앞,473,80
2024-01-01,경일·호산대학교(대구방향),4267,351
2024-01-01,경일대정문,1695,253
2024-01-01,경일대정문 건너,98,393
2024-01-01,경일대종점,639,65
2024-01-01,경일대종점 건너,6233,1085
2024-01-01,경일여자고등학교건너,15167,1911
2024-01-01,경일여자고등학교앞,2843,2734
2024-01-01,경주최씨종가(종점),328,29
2024-01-01,경주최씨종가1,2,0
2024-01-01,경주최씨종가2,5,0
2024-01-01,경진초등학교앞,14841,1551
2024-01-01,경창산업,1137,327
2024-01-01,경희강재건너,739,775
2024-01-01,경희강재앞,1910,162
2024-01-01,계당리(금호경계),192,17
2024-01-01,계당초교입구,416,33
2024-01-01,계당초교입구건너,19,33
2024-01-01,계명대대명캠퍼스후문건너,3357,960
2024-01-01,계명대역(1번출구),868,2663
2024-01-01,계명대역(2번출구),3616,4339
2024-01-01,계명대역(3번출구),11130,1961
2024-01-01,계명대역(4번출구),3384,4022
2024-01-01,계명대학교 대구동산병원앞1,15455,3550
2024-01-01,계명대학교 대구동산병원앞2,6669,5061
2024-01-01,계명대학교대명캠퍼스건너,9595,5033
2024-01-01,계명대학교대명캠퍼스앞,9685,6437
2024-01-01,계명대학교대명캠퍼스후문앞,2872,1312
2024-01-01,계명대학교동문건너1,10177,1579
2024-01-01,계명대학교동문건너2,32253,10262
2024-01-01,계명대학교동문앞,15971,8836
2024-01-01,계명대학교동산병원건너,9916,751
2024-01-01,계명대학교동산병원앞,2492,3341
2024-01-01,계명대학교정문건너,13092,1302
2024-01-01,계명대학교정문앞,2681,4070
2024-01-01,계명문화대학건너,8325,2064
2024-01-01,계명문화대학앞,7440,19107
2024-01-01,계양네거리(자인방향),49,320
2024-01-01,계양주공아파트 건너,2069,8
2024-01-01,계양주공아파트 앞,68,346
2024-01-01,고곡1리,59,1
2024-01-01,고곡2리,1,0
2024-01-01,고곡2리,18,0
2024-01-01,고곡보건지소,3,0
2024-01-01,고래들공원건너,850,98
2024-01-01,고래들공원앞,233,166
2024-01-01,고령축산물공판장,3,0
2024-01-01,고매초등학교,0,2
2024-01-01,고매초등학교,14,0
2024-01-01,고모동입구,6282,3879
2024-01-01,고모역건너,266,104
2024-01-01,고모역앞,21,42
2024-01-01,고봉리,299,9
2024-01-01,고봉리2,42,28
2024-01-01,고산2동행정복지센터건너,9704,4075
2024-01-01,고산2동행정복지센터앞,14522,1049
2024-01-01,고산골입구,3801,814
2024-01-01,고산농협창고건너,1580,386
2024-01-01,고산농협창고앞,631,3636
2024-01-01,고산도서관,14648,5662
2024-01-01,고산역화성파크드림건너,12908,3687
2024-01-01,고산역화성파크드림앞,10951,4032
2024-01-01,고산정수사업소건너,2384,407
2024-01-01,고성아파트(서편),4822,3785
2024-01-01,고성아파트건너,1094,74
2024-01-01,고성아파트건너(서편),1288,2534
2024-01-01,고성아파트앞,72,239
2024-01-01,고성지구대1,1084,917
2024-01-01,고성지구대2,2876,1975
2024-01-01,골안골,2,39
2024-01-01,골안골지하보도앞,35,627
2024-01-01,공고네거리1,20576,12058
2024-01-01,공고네거리2,8334,3039
2024-01-01,공군기지관사입구,2,33
2024-01-01,공단앞,0,5
2024-01-01,공단앞(공판장방면),19,0
2024-01-01,공단역1,11528,6129
2024-01-01,공단역2,16507,6433
2024-01-01,공단하수처리장건너,51,974
2024-01-01,공단하수처리장앞,151,81
2024-01-01,공산댐건너,1126,54
2024-01-01,공산댐앞,12,68
2024-01-01,공산동행정복지센터건너,565,798
2024-01-01,공산동행정복지센터앞,3941,95
2024-01-01,공산초등학교건너,171,175
2024-01-01,공산초등학교앞,1988,79
2024-01-01,공산파출소,15,165
2024-01-01,공작한양아파트건너,26,107
2024-01-01,공작한양아파트앞,530,9
2024-01-01,공항시장건너,9118,843
2024-01-01,공항시장앞,2452,3376
2024-01-01,과학마을청아람앞,6308,270
2024-01-01,곽병원건너,33271,22348
2024-01-01,곽병원앞1,19821,8008
2024-01-01,곽병원앞2,10101,3323
2024-01-01,관리공단,249,133
2024-01-01,관문동행정복지센터 금호분소 건너,273,18
2024-01-01,관문동행정복지센터 금호분소앞,197,425
2024-01-01,관음공영주차장앞,1357,206
2024-01-01,관음농협앞,1352,225
2024-01-01,관음동행정복지센터건너,843,232
2024-01-01,관음동행정복지센터앞,1181,174
2024-01-01,관음변전소1,3945,296
2024-01-01,관음변전소2,389,819
2024-01-01,관음변전소3,338,4
2024-01-01,관음변전소4,130,7
2024-01-01,관음어린이집,1073,245
2024-01-01,관음중학교(북편),1236,197
2024-01-01,광명프레지던트아파트건너,8943,4401
2024-01-01,광장타운건너,9117,3037
2024-01-01,광장타운앞,9635,3164
2024-01-01,광현1리,3,0
2024-01-01,광현1리,106,2
2024-01-01,광현2리,62,3
2024-01-01,광현2리,0,6
2024-01-01,광현3리,0,5
2024-01-01,광현3리,40,0
2024-01-01,교대부설초등학교건너,3216,620
2024-01-01,교대부설초등학교앞,54,796
2024-01-01,교동시장앞,3637,1552
2024-01-01,교동초등학교건너,559,184
2024-01-01,교동초등학교앞,1404,194
2024-01-01,교통연수원,6216,592
2024-01-01,교통연수원건너,2543,637
2024-01-01,교항2리마을입구,5,188
2024-01-01,교항2리회관,118,44
2024-01-01,교항2리회관건너,1,63
2024-01-01,교항리건너,9381,302
2024-01-01,교항리마을입구건너,1,1
2024-01-01,교항리앞,1642,2596
2024-01-01,구)대영학원건너,11913,3844
2024-01-01,구)대영학원앞,17369,7732
2024-01-01,구.남부정류장건너2,4478,4340
2024-01-01,구.남부정류장앞1,17299,4274
2024-01-01,구.남부정류장앞2,2466,1320
2024-01-01,구.동부정류장(메트로팔레스),8931,4622
2024-01-01,구덕네거리(상행),2,7
2024-01-01,구덕네거리(하행),38,18
2024-01-01,구덕리(마을회관앞),1,5
2024-01-01,구덕리동명저수지건너,1,0
2024-01-01,구덕리동명저수지앞,0,1
2024-01-01,구둔산,417,17
2024-01-01,구라1리1,0,1
2024-01-01,구라1리2,9,2
2024-01-01,구라3리1,20,1
2024-01-01,구라3리2,6,0
2024-01-01,구라리,0,2
2024-01-01,구라리2,2,2
2024-01-01,구룡촌앞,34,0
2024-01-01,구병원건너,8397,5775
2024-01-01,구병원앞,14424,5520
2024-01-01,구삼폭포건너,13,14
2024-01-01,구삼폭포앞,27,0
2024-01-01,구암가구골목1,1012,1059
2024-01-01,구암가구골목2,726,305
2024-01-01,구암교1,2509,964
2024-01-01,구암교2,1997,1023
2024-01-01,구암동1,787,28
2024-01-01,구암동2,89,298
2024-01-01,구암역(운전면허시험장)1,2950,754
2024-01-01,구암역(운전면허시험장)2,1124,441
2024-01-01,구암초등학교건너,686,272
2024-01-01,구암초등학교앞,1726,135
2024-01-01,구지119안전센터건너,361,293
2024-01-01,구지면행정복지센터건너,1565,535
2024-01-01,구지면행정복지센터앞,1422,1181
2024-01-01,구지중학교건너,115,218
2024-01-01,구지중학교앞,1586,8
2024-01-01,구지축구장앞,393,20
2024-01-01,국가물산업클러스터건너,23,695
2024-01-01,국가물산업클러스터앞,517,59
2024-01-01,국가산단반도유보라1차,214,1161
2024-01-01,국가산단반도유보라2차,6737,94
2024-01-01,국가산단반도유보라3차건너,5065,47
2024-01-01,국가산단반도유보라3차앞,513,757
2024-01-01,국가산단서한이다음,6496,35
2024-01-01,국가산단서한이다음건너,90,977
2024-01-01,국가정보자원관리원,10,46
2024-01-01,국립대구과학관건너,2,72
2024-01-01,국립대구과학관앞,179,27
2024-01-01,국립대구과학관정문건너,451,14
2024-01-01,국립대구과학관정문앞,41,193
2024-01-01,국립대구박물관건너,6624,1479
2024-01-01,국립대구박물관앞,5190,3471
2024-01-01,국립식량과학원대구시험지,1,4
2024-01-01,국립신암선열공원건너,2088,6101
2024-01-01,국립신암선열공원앞,2673,1754
2024-01-01,국민건강보험공단(경산역),10518,2142
2024-01-01,국민건강보험공단건너,15688,2496
2024-01-01,국민건강보험공단달성고령지사건너,733,116
2024-01-01,국민건강보험공단달성고령지사앞,79,300
2024-01-01,국민건강보험공단앞,8985,6347
2024-01-01,국민연금네거리,8367,2393
2024-01-01,국민연금네거리1,4965,3247
2024-01-01,국민연금네거리2,959,249
2024-01-01,국민은행3공단지점건너,3427,953
2024-01-01,국민은행3공단지점앞,2485,987
2024-01-01,국우동현대아파트건너,161,152
2024-01-01,국우동현대아파트건너2,9,758
2024-01-01,국우동현대아파트앞,11379,3564
2024-01-01,국우초등학교건너,6457,135
2024-01-01,국우초등학교앞,89,320
2024-01-01,국채보상운동기념공원,6275,6246
2024-01-01,군위공용버스터미널,482,8
2024-01-01,군위공용버스터미널,615,37
2024-01-01,군위국민체육센터,2,45
2024-01-01,군위국민체육센터,101,3
2024-01-01,군위군 행정복지센터,1091,7
2024-01-01,군위군 행정복지센터,31,128
2024-01-01,군위군농산물공판장,0,3
2024-01-01,군위군농산물공판장,5,0
2024-01-01,군위군민회관,5,6
2024-01-01,군위군청,1578,224
2024-01-01,군위군청,13,0
2024-01-01,군위농협 소보지점,178,7
2024-01-01,군위버스터미널건너,24,446
2024-01-01,군위버스터미널앞,2185,1
2024-01-01,군위병원,5,80
2024-01-01,군위병원,76,2
2024-01-01,군위우체국앞,50,95
2024-01-01,군위유통센타앞,84,1
2024-01-01,굿모닝병원건너,7954,5540
2024-01-01,굿모닝병원앞,9511,3272
2024-01-01,귀남지휴게소1,44,1
2024-01-01,귀남지휴게소2,0,9
2024-01-01,그랜드호텔건너,26329,10971
2024-01-01,그랜드호텔앞,33509,8275
2024-01-01,그린빌4단지,637,1283
2024-01-01,그린빌4단지건너,1062,195
2024-01-01,그린빌4단지앞,404,408
2024-01-01,근로복지공단대구병원건너,218,2572
2024-01-01,근로복지공단대구병원앞,11419,135
2024-01-01,금강동,37,4
2024-01-01,금강역2,0,2
2024-01-01,금계초등학교(교항리),303,87
2024-01-01,금계초등학교(교항리)건너,1831,8
2024-01-01,금구1리,96,0
2024-01-01,금구1리,26,228
2024-01-01,금구2리,47,5
2024-01-01,금구2리,5,17
2024-01-01,금구동(대구방향),193,48
2024-01-01,금구동(종점),1226,86
2024-01-01,금구동(진량방향),101,61
2024-01-01,금락초교,6687,1780
2024-01-01,금락초교 건너,1887,1297
2024-01-01,금류아파트2차(고령방향),24,275
2024-01-01,금류아파트2차(대구방향),3892,25
2024-01-01,금매1리,49,33
2024-01-01,금매1리,37,4
2024-01-01,금매1리,2,0
2024-01-01,금매2리,44,0
2024-01-01,금매2리,90,4
2024-01-01,금복주건너,2309,884
2024-01-01,금복주앞,1637,611
2024-01-01,금봉네거리1,7209,1047
2024-01-01,금봉네거리2,3824,933
2024-01-01,금사리하이빌APT건너,1054,198
2024-01-01,금사리하이빌APT앞,339,235
2024-01-01,금암4리,0,35
2024-01-01,금양리,41,0
2024-01-01,금양리,24,2
2024-01-01,금포1교1,414,64
2024-01-01,금포1교2,12,9
2024-01-01,금포1교3,4,270
2024-01-01,금포교,252,118
2024-01-01,금포교2,121,188
2024-01-01,금포새터길1,180,7
2024-01-01,금포새터길2,3,143
2024-01-01,금포초등학교,2101,461
2024-01-01,금포초등학교건너,865,456
2024-01-01,금호119안전센터건너,265,14
2024-01-01,금호119안전센터앞,35,202
2024-01-01,금호기전,281,72
2024-01-01,금호서한이다음아파트건너,2096,185
2024-01-01,금호서한이다음아파트앞,4526,571
2024-01-01,금호시장건너,17,286
2024-01-01,금호시장앞,1635,20
2024-01-01,금호역,497,8
2024-01-01,금호역건너,4,0
2024-01-01,금호읍사무소,354,9
2024-01-01,금호읍사무소 건너,5,96
2024-01-01,금호지구종점(시내방향),157,0
2024-01-01,금호지구종점(종점방향),303,4
2024-01-01,금호천년나무1단지동편,5503,111
2024-01-01,금호천년나무1단지동편건너,98,2676
2024-01-01,금호천년나무8단지앞,27,139
2024-01-01,금호초등학교,118,6
2024-01-01,금호초등학교 건너,613,74
2024-01-01,금호화물자동차공영차고지,214,40
2024-01-01,금화리건너,50,1
2024-01-01,기곡(종점),125,7
2024-01-01,기곡리1,3,0
2024-01-01,기곡리2,22,0
2024-01-01,기성2리(가좌마을),412,5
2024-01-01,기성2리(상행),0,10
2024-01-01,기성2리(하행),21,0
2024-01-01,기업은행국가산단지점건너,1585,48
2024-01-01,기업은행대곡지점건너,1052,4603
2024-01-01,기업은행대곡지점앞,20540,707
2024-01-01,김흥1리건너,1,0
2024-01-01,김흥1리앞,10,7
2024-01-01,김흥2리건너,1,10
2024-01-01,김흥2리앞,2,1
2024-01-01,김흥리마을입구,162,2
2024-01-01,김흥리마을입구건너,29,7
2024-01-01,나불지건너,840,120
2024-01-01,나불지앞,1031,621
2024-01-01,나정삼거리,3,0
2024-01-01,나호1리,30,2
2024-01-01,나호1리,28,0
2024-01-01,나호2리,9,0
2024-01-01,나호2리,3,4
2024-01-01,나호3리,13,0
2024-01-01,나호3리,12,1
2024-01-01,나호리,1,2
2024-01-01,낙전리,38,0
2024-01-01,낙전리,17,0
2024-01-01,낙전리,4,0
2024-01-01,남구종합스포츠타운건너,351,369
2024-01-01,남구종합스포츠타운앞,2825,251
2024-01-01,남구청건너1,1154,78
2024-01-01,남구청건너2,5608,7765
2024-01-01,남구청네거리1,5616,1655
2024-01-01,남구청네거리2,695,206
2024-01-01,남구청앞,374,638
2024-01-01,남대구IC1,12721,1130
2024-01-01,남대구IC2,4897,1246
2024-01-01,남도버스1,5946,83
2024-01-01,남도버스2,2968,895
2024-01-01,남명삼거리1,2138,285
2024-01-01,남명삼거리2,1035,473
2024-01-01,남문시장건너1,147,33
2024-01-01,남문시장건너2,8972,13894
2024-01-01,남문시장앞,17846,9307
2024-01-01,남문아파트앞,60,85
2024-01-01,남부경찰서앞,8270,5186
2024-01-01,남부교육지원청건너,4635,1083
2024-01-01,남부교육지원청앞,4501,1563
2024-01-01,남부도서관앞,836,1339
2024-01-01,남부자동차종합시장건너,2255,1090
2024-01-01,남부자동차종합시장앞,1190,372
2024-01-01,남부초등학교건너,1149,93
2024-01-01,남부초등학교앞,305,284
2024-01-01,남부초등학교앞2,2965,1159
2024-01-01,남산1리,30,0
2024-01-01,남산2동행정복지센터건너,74,58
2024-01-01,남산2동행정복지센터앞,248,38
2024-01-01,남산2리,0,1
2024-01-01,남산2리,12,0
2024-01-01,남산2리,70,1
2024-01-01,남산고등학교건너,465,186
2024-01-01,남산고등학교앞,427,176
2024-01-01,남산리,11,0
2024-01-01,남산역,10168,3479
2024-01-01,남산역건너,17263,6753
2024-01-01,남산초등학교건너,11001,2091
2024-01-01,남산초등학교앞,8002,6137
2024-01-01,남원1리,67,7
2024-01-01,남원2리,131,0
2024-01-01,남창마을입구,8,1
2024-01-01,남하2리(대구방향),225,96
2024-01-01,남하2리(하양방향),179,27
2024-01-01,남해오네뜨2차앞,1435,59
2024-01-01,내곡동마을회관,20,2
2024-01-01,내곡마을입구건너,14,8
2024-01-01,내곡마을입구앞,10,6
2024-01-01,내당광명아파트,3359,2372
2024-01-01,내당삼익맨션건너,16176,5928
2024-01-01,내당삼익맨션앞,9653,11101
2024-01-01,내당코오롱아파트건너,6896,10747
2024-01-01,내당코오롱아파트앞,4146,1356
2024-01-01,내동,356,36
2024-01-01,내동건너,20,179
2024-01-01,내량2리,19,2
2024-01-01,내량2리,10,0
2024-01-01,내량2리,11,1
2024-01-01,내리1,14,0
2024-01-01,내리리입구,3348,148
2024-01-01,내리리입구 건너,14,435
2024-01-01,내의1리,20,0
2024-01-01,내의1리,25,0
2024-01-01,내의3리,11,0
2024-01-01,내일교회건너,258,67
2024-01-01,내일교회앞,645,84
2024-01-01,냉천2리,39,26
2024-01-01,냉천리1,1253,45
2024-01-01,냉천리2,26,160
2024-01-01,냉천리3,0,4
2024-01-01,노곡교(하중도)1,103,200
2024-01-01,노곡교(하중도)2,552,3
2024-01-01,노곡동,3228,69
2024-01-01,노곡리(종점),75,31
2024-01-01,노변중학교,956,359
2024-01-01,노변중학교건너,1460,286
2024-01-01,노변청구타운건너,605,231
2024-01-01,노변청구타운앞,783,241
2024-01-01,노사평화의전당건너,14,43
2024-01-01,노사평화의전당앞,69,229
2024-01-01,노원119안전센터건너,5943,3577
2024-01-01,노원119안전센터앞,1990,851
2024-01-01,노원네거리(대구은행건너),284,283
2024-01-01,노원네거리(대구은행앞),2432,263
2024-01-01,노원네거리1(오봉새마을금고앞),2336,826
2024-01-01,노원네거리2(오봉새마을금고건너),5272,580
2024-01-01,노원네거리3(기업은행),3281,116
2024-01-01,노원네거리4(기업은행),195,497
2024-01-01,노원동화타운건너,320,407
2024-01-01,노원동화타운앞,1702,805
2024-01-01,노이2리건너,0,1
2024-01-01,노이2리앞,168,20
2024-01-01,노이3리1,186,7
2024-01-01,노이3리2,1,3
2024-01-01,노행1리,20,0
2024-01-01,노행1리-산촌마을,5,0
2024-01-01,노행2리,35,1
2024-01-01,노행리앞,2,1
2024-01-01,녹동서원건너,135,0
2024-01-01,녹동서원앞,1,8
2024-01-01,녹원맨션,4778,734
2024-01-01,논공삼거리1,1084,29
2024-01-01,논공삼거리2,434,657
2024-01-01,논공읍행정복지센터건너1,1486,618
2024-01-01,논공읍행정복지센터건너2,64,134
2024-01-01,논공읍행정복지센터앞,1163,161
2024-01-01,농산물도매시장건너,1194,232
2024-01-01,농산물도매시장앞,2324,260
2024-01-01,농수산물도매시장건너,2651,920
2024-01-01,농수산물도매시장앞,5415,3760
2024-01-01,농연서당1,0,5
2024-01-01,농연서당2,10,0
2024-01-01,농협동촌지점,390,193
2024-01-01,농협방촌지점,1503,154
2024-01-01,농협중앙회앞,15970,14858
2024-01-01,농협중앙회중동지점건너,1616,91
2024-01-01,농협중앙회중동지점앞,50,323
2024-01-01,능성동(종점)1,5,0
2024-01-01,능성동(종점)2,160,34
2024-01-01,능성동입구건너,620,6
2024-01-01,능성동입구앞,1,54
2024-01-01,다부1리,16,1
2024-01-01,다부2리 예술대,14,3
2024-01-01,다부동,74,6
2024-01-01,다부리 전적기념관,3,5
2024-01-01,다사고등학교건너,4323,4091
2024-01-01,다사고등학교앞,482,3845
2024-01-01,다사농협세천지점건너,4191,1214
2024-01-01,다사농협세천지점앞,3351,675
