년월,정류소명,승차,하차
2022-03-01,동변주공그린빌앞,8403,745
2022-03-01,동부경찰서건너,2391,2390
2022-03-01,동부경찰서앞,12017,830
2022-03-01,동부고교건너,2443,1836
2022-03-01,동부고교앞,6448,1983
2022-03-01,동부동행정복지센터,93,22
2022-03-01,동부소방서건너,461,11601
2022-03-01,동부소방서앞,3536,1243
2022-03-01,동부중학교건너,4164,491
2022-03-01,동부중학교앞,2760,2835
2022-03-01,동부초등학교,36,37
2022-03-01,동북주유소건너,42,28
2022-03-01,동북주유소앞,6,41
2022-03-01,동서교회건너,3126,624
2022-03-01,동서교회앞,1960,1893
2022-03-01,동서리치모아건너,3019,1418
2022-03-01,동서리치모아앞,2938,1068
2022-03-01,동서변리벤빌,11040,1634
2022-03-01,동서변월드메르디앙아파트,2621,598
2022-03-01,동서변월드메르디앙아파트정문,437,849
2022-03-01,동서아파트건너,2676,388
2022-03-01,동서아파트앞,815,392
2022-03-01,동서화성타운건너,21884,1034
2022-03-01,동서화성타운앞,13541,2453
2022-03-01,동성에스티에스건너,191,2
2022-03-01,동성에스티에스앞,120,47
2022-03-01,동성초등학교건너,2244,9878
2022-03-01,동성초등학교앞,5513,2792
2022-03-01,동신초등학교건너,3677,1115
2022-03-01,동신초등학교앞,2629,3370
2022-03-01,동아백화점수성점건너,9951,4520
2022-03-01,동아백화점수성점앞,31289,1625
2022-03-01,동아스포츠센터(지산중학교앞),1357,970
2022-03-01,동아스포츠센터(지산초교앞),3248,206
2022-03-01,동아제약,310,162
2022-03-01,동아제약건너,1717,43
2022-03-01,동양맨션앞,1862,227
2022-03-01,동원비즈플랫폼건너,2016,10674
2022-03-01,동원비즈플랫폼앞,2179,220
2022-03-01,동원약품,7166,1560
2022-03-01,동원중학교,1829,320
2022-03-01,동원초등학교건너,799,798
2022-03-01,동원초등학교남편,1860,464
2022-03-01,동원초등학교앞,1742,796
2022-03-01,동원초등학교후문건너,1397,239
2022-03-01,동원초등학교후문앞,643,859
2022-03-01,동인네거리1,845,549
2022-03-01,동인네거리2,309,873
2022-03-01,동인찜갈비골목건너,11163,7433
2022-03-01,동인찜갈비골목앞,9293,5767
2022-03-01,동인초등학교건너,7751,3549
2022-03-01,동인초등학교앞,5735,3180
2022-03-01,동일금속,15,873
2022-03-01,동일초등학교건너,2928,512
2022-03-01,동일초등학교앞,3405,2686
2022-03-01,동천역1,120,35
2022-03-01,동천역2,318,23
2022-03-01,동촌강나루아파트건너,3992,1667
2022-03-01,동촌강나루아파트앞,2952,10839
2022-03-01,동촌역(2번출구),450,202
2022-03-01,동촌역(신길)1,9921,1872
2022-03-01,동촌역(신길)2,6876,3075
2022-03-01,동촌유원지,706,851
2022-03-01,동촌지구대건너,1361,154
2022-03-01,동촌해성아파트건너,123,355
2022-03-01,동촌해성아파트앞,677,1238
2022-03-01,동촌화성타운건너,11233,1169
2022-03-01,동촌화성타운앞,5539,3592
2022-03-01,동침산네거리,1162,1643
2022-03-01,동침산네거리2,73,353
2022-03-01,동호동건너(북구),547,792
2022-03-01,동호동앞(북구),71,170
2022-03-01,동호육교1,358,1833
2022-03-01,동호육교2,13109,277
2022-03-01,동호초등학교건너,657,61
2022-03-01,동화골든빌(남편),442,5541
2022-03-01,동화골든빌(동편),2136,773
2022-03-01,동화골든빌(북편),93,114
2022-03-01,동화골든빌건너(남편),1511,920
2022-03-01,동화교1,22,271
2022-03-01,동화교2,1311,3
2022-03-01,동화사입구건너,2538,6
2022-03-01,동화사입구앞,57,551
2022-03-01,동화시설집단지구(종점)1,71,13
2022-03-01,동화시설집단지구(종점)2(대구시민안전테마파크),4230,257
2022-03-01,동화프라임빌,1102,216
2022-03-01,두류3동파출소건너,1591,124
2022-03-01,두류3동파출소앞,519,509
2022-03-01,두류공원(야외음악당건너),499,176
2022-03-01,두류공원(야외음악당앞),541,260
2022-03-01,두류공원네거리1,9422,1670
2022-03-01,두류공원네거리2,2484,3092
2022-03-01,두류도서관앞,4223,3595
2022-03-01,두류보성맨션건너,4983,556
2022-03-01,두류보성맨션앞,2612,2738
2022-03-01,두류수영장건너,11640,4898
2022-03-01,두류수영장앞,12796,4220
2022-03-01,두류역(달성고등학교건너),15822,4286
2022-03-01,두류역(달성고등학교앞),32410,9532
2022-03-01,두류정수사업소건너,17301,1655
2022-03-01,두류정수사업소앞,2418,9380
2022-03-01,두류파출소건너,516,164
2022-03-01,두류파출소앞,229,216
2022-03-01,두리봉네거리1,2417,12224
2022-03-01,두리봉네거리2,6267,1693
2022-03-01,두리봉터널입구,603,189
2022-03-01,두리봉터널입구건너,1909,27
2022-03-01,두리봉터널종점,375,313
2022-03-01,두리봉터널종점건너,20,18
2022-03-01,두산동행정복지센터건너,1204,1297
2022-03-01,두산동행정복지센터앞,4352,388
2022-03-01,두산스포츠건너,1469,203
2022-03-01,두성파크아파트건너,4664,2040
2022-03-01,두성파크아파트앞,3466,7472
2022-03-01,두천마을건너,26,1
2022-03-01,두천마을입구,0,1
2022-03-01,둔산동,273,0
2022-03-01,득성리마을회관,280,223
2022-03-01,들안길네거리1,3903,300
2022-03-01,들안길네거리2,835,1089
2022-03-01,들안길네거리3,1054,694
2022-03-01,들안길네거리4,2073,288
2022-03-01,들안길초등학교건너,3099,1123
2022-03-01,들안길초등학교앞,3565,2333
2022-03-01,럭키아파트건너,30,181
2022-03-01,럭키아파트앞,514,18
2022-03-01,롯데백화점상인점건너,5033,3668
2022-03-01,롯데시네마,372,807
2022-03-01,롯데캐슬그랜드,835,1099
2022-03-01,룸비니유치원건너,2255,340
2022-03-01,룸비니유치원앞,1071,533
2022-03-01,마늘유통센터건너,1510,35
2022-03-01,마비정벽화마을(종점),160,1
2022-03-01,만경관건너,4303,3565
2022-03-01,만경관앞,5171,2023
2022-03-01,만촌1동 느지안전마을,1610,1354
2022-03-01,만촌1동행정복지센터,2854,1257
2022-03-01,만촌2동행정복지센터,13189,1129
2022-03-01,만촌3차화성파크드림건너,1415,302
2022-03-01,만촌그린빌라건너,579,82
2022-03-01,만촌삼정그린코아건너,105,10
2022-03-01,만촌삼정그린코아앞,6,256
2022-03-01,만촌역(1번출구),681,1404
2022-03-01,만촌역(1번출구)2,16892,6326
2022-03-01,만촌역(2번출구),8022,5189
2022-03-01,만촌역서한포레스트앞,7198,7370
2022-03-01,만촌우방1차건너,5299,65
2022-03-01,만촌우방1차앞,72,812
2022-03-01,만촌육교1,32051,5283
2022-03-01,만촌육교2,5756,6324
2022-03-01,만촌천주교회앞,90,280
2022-03-01,만촌체육공원,32,22
2022-03-01,만촌초등학교건너1,2050,1044
2022-03-01,만촌초등학교건너2,3086,385
2022-03-01,만촌초등학교앞,1763,584
2022-03-01,만촌태왕리더스건너,1381,474
2022-03-01,만촌태왕리더스건너(남편),419,2410
2022-03-01,만촌태왕리더스북편,507,536
2022-03-01,만촌태왕리더스앞1,3710,9241
2022-03-01,만촌태왕리더스앞2,1275,300
2022-03-01,만촌화성파크스위트건너,1648,91
2022-03-01,만촌화성파크스위트앞,248,268
2022-03-01,만평네거리,2717,5886
2022-03-01,만평네거리2,74,898
2022-03-01,만평역(서대구고속버스터미널)1,4723,2864
2022-03-01,만평역(서대구고속버스터미널)2,3483,6549
2022-03-01,망우당공원건너,910,1975
2022-03-01,망우당공원앞,1481,2050
2022-03-01,매곡(종점),394,201
2022-03-01,매곡사거리1,180,1005
2022-03-01,매곡사거리2,10384,283
2022-03-01,매곡정수사업소앞,85,85
2022-03-01,매곡초등학교건너,647,4594
2022-03-01,매곡초등학교앞,1587,251
2022-03-01,매골1,5,25
2022-03-01,매골2,92,6
2022-03-01,매여동(동구)저탄장,519,32
2022-03-01,매일신문사건너,81,97
2022-03-01,매일신문사앞,735,520
2022-03-01,매천고교,2076,129
2022-03-01,매천대교1,104,261
2022-03-01,매천대교2,2,202
2022-03-01,매천대교3,169,3118
2022-03-01,매천성당건너1,1353,488
2022-03-01,매천성당건너2,999,321
2022-03-01,매천성당앞,2451,473
2022-03-01,매천센트럴파크앞,1895,201
2022-03-01,매천수산시장건너,909,122
2022-03-01,매천수산시장앞,1245,181
2022-03-01,매천시장역1,593,355
2022-03-01,매천시장역2,745,182
2022-03-01,매천시장지하차도,1120,1399
2022-03-01,매천역1,1478,3189
2022-03-01,매천중고등학교건너,1260,1775
2022-03-01,매천중고등학교앞,2964,945
2022-03-01,매천초교(매천역)2,3641,463
2022-03-01,매천화성파크드림,410,49
2022-03-01,매호동서아파트앞,877,1
2022-03-01,매호성당건너,458,3
2022-03-01,메트로시티건너,4156,413
2022-03-01,메트로시티앞,1545,293
2022-03-01,메트로팔레스1,14126,2498
2022-03-01,메트로팔레스2,17903,1808
2022-03-01,명곡1리입구1,1,21
2022-03-01,명곡1리입구2,8,35
2022-03-01,명곡리1,9605,791
2022-03-01,명곡리2,2425,964
2022-03-01,명곡미래빌1단지,2626,447
2022-03-01,명곡미래빌2단지건너,2022,265
2022-03-01,명곡미래빌2단지앞,3566,427
2022-03-01,명곡미래빌3단지건너,950,1492
2022-03-01,명곡미래빌3단지앞,1432,37
2022-03-01,명곡미래빌4단지,1376,63
2022-03-01,명곡미래빌5단지건너,1359,373
2022-03-01,명곡미래빌5단지앞,1000,768
2022-03-01,명곡지구앞,29,259
2022-03-01,명덕네거리1,8927,1454
2022-03-01,명덕네거리2,3073,6486
2022-03-01,명덕역(6번출구),25111,8368
2022-03-01,명덕역(7번출구),18853,5422
2022-03-01,명덕초등학교건너,10623,9207
2022-03-01,명덕초등학교앞,14392,4201
2022-03-01,명문세가APT건너,6433,1430
2022-03-01,명문세가APT앞,10659,2273
2022-03-01,명보약국건너,717,61
2022-03-01,명보약국앞,176,436
2022-03-01,명산교(화성명산타운건너),1848,274
2022-03-01,명성푸르지오건너,4886,2147
2022-03-01,명성푸르지오앞,13218,1828
2022-03-01,모개월앞,0,33
2022-03-01,모개월입구,13,1
2022-03-01,모다아울렛건너,9956,1675
2022-03-01,모다아울렛앞,2396,1715
2022-03-01,모래정마을건너,18,0
2022-03-01,목단1리2,22,0
2022-03-01,목단1리마을회관건너,12,1
2022-03-01,목단2리2,79,0
2022-03-01,묘1리,10,0
2022-03-01,묘1리 파회,51,2
2022-03-01,묘2리(고려정밀),46,0
2022-03-01,묘2리(전마),22,0
2022-03-01,묘2리(전마)건너,0,12
2022-03-01,무계리,3,7
2022-03-01,무궁화LPG충전소,5710,2115
2022-03-01,무궁화LPG충전소건너,2505,1532
2022-03-01,무궁화어린이공원입구,1740,478
2022-03-01,무궁화어린이공원입구건너,2737,1867
2022-03-01,무등1리1,0,7
2022-03-01,무등1리2,171,0
2022-03-01,무등1리3,26,0
2022-03-01,무등2리,2,15
2022-03-01,무등2리입구건너,118,0
2022-03-01,무등보건진료소건너,13,0
2022-03-01,무등보건진료소앞,0,4
2022-03-01,무림제지건너,797,355
2022-03-01,무림제지앞1,544,329
2022-03-01,무림제지앞2,162,186
2022-03-01,무열대건너,2903,1838
2022-03-01,무열대앞,1038,706
2022-03-01,무태교,8,964
2022-03-01,무태네거리(시내방향),15103,5554
2022-03-01,무태네거리(시외방향),4766,4788
2022-03-01,무태새마을금고건너,1948,804
2022-03-01,무태새마을금고앞,4857,575
2022-03-01,무태조야동연경분소1,1695,301
2022-03-01,무태조야동연경분소2,1097,386
2022-03-01,무태조야동연경분소3,445,11
2022-03-01,무태조야동행정복지센터건너1,7168,1379
2022-03-01,무태조야동행정복지센터건너2,3742,2936
2022-03-01,무태조야동행정복지센터건너3,2,8
2022-03-01,무태조야동행정복지센터앞1,4717,1003
2022-03-01,무태조야동행정복지센터앞2,10296,904
2022-03-01,무태조야동행정복지센터앞3,1007,523
2022-03-01,묵어리,10,0
2022-03-01,묵어리,1,1
2022-03-01,문명고(백자로),143,51
2022-03-01,문산리,20,3
2022-03-01,문성병원건너,9089,4107
2022-03-01,문성병원앞,15071,5327
2022-03-01,문양3리(장귀미),3,8
2022-03-01,문양기지창건너,19,336
2022-03-01,문양기지창앞,38,5
2022-03-01,문양리1,125,4
2022-03-01,문양리2,2,8
2022-03-01,문양리입구1,5,27
2022-03-01,문양리입구2,1,63
2022-03-01,문양역건너,1279,1009
2022-03-01,문양역앞,17,5
2022-03-01,문주마을2,3,6
2022-03-01,문주마을건너,482,52
2022-03-01,문주마을앞,34,99
2022-03-01,문화예술회관건너,8611,4038
2022-03-01,문화예술회관앞,7624,3154
2022-03-01,미8군후문건너,208,404
2022-03-01,미8군후문앞,252,260
2022-03-01,미곡교1,18,12
2022-03-01,미곡교2,26,8
2022-03-01,미곡동1,190,593
2022-03-01,미곡동2,1925,65
2022-03-01,미대동1,2492,74
2022-03-01,미대동2,145,314
2022-03-01,미래아트빌앞,482,901
2022-03-01,미리내맨션건너,14497,702
2022-03-01,미리내맨션앞,4081,2068
2022-03-01,민들레아파트후문건너,13,405
2022-03-01,민들레아파트후문앞,6658,25
2022-03-01,바른병원건너,200,122
2022-03-01,바지마마을,10,2
2022-03-01,바지미마을입구,3,0
2022-03-01,박곡리(시내방향),120,3
2022-03-01,박곡리(시외방향),37,10
2022-03-01,박곡리해랑포건너,30,22
2022-03-01,박곡리해랑포앞,5,22
2022-03-01,박석진교,1,9
2022-03-01,반고개(내당역4번출구),2285,1719
2022-03-01,반고개1,2369,1666
2022-03-01,반고개2,5632,3587
2022-03-01,반고개역(3번출구),186,307
2022-03-01,반송4교건너,4,14
2022-03-01,반송4교앞,268,6
2022-03-01,반송리,261,3
2022-03-01,반송리2,128,25
2022-03-01,반야월모란1차아파트,4006,2089
2022-03-01,반야월시장1,6597,3698
2022-03-01,반야월시장2,8065,1144
2022-03-01,반야월역(1번출구),3185,5519
2022-03-01,반야월역(2번출구),15422,272
2022-03-01,반야월역(3번출구),6407,3890
2022-03-01,반야월역(4번출구)1,2410,3668
2022-03-01,반야월역(4번출구)2,999,694
2022-03-01,반월당역(1번출구)1,23555,7388
2022-03-01,반월당역(1번출구)2,5098,3453
2022-03-01,반월당역(2번출구),54230,24595
2022-03-01,방공포병학교건너,2170,422
2022-03-01,방공포병학교앞,1423,1210
2022-03-01,방짜유기박물관건너,628,14
2022-03-01,방짜유기박물관앞,18,143
2022-03-01,방천리1,9,1908
2022-03-01,방천리2,5,7
2022-03-01,방천리공영차고지,7250,1519
2022-03-01,방천시장(김광석길)건너,9945,3780
2022-03-01,방천시장(김광석길)앞,9058,1906
2022-03-01,방촌1동,620,21
2022-03-01,방촌맨션앞,2789,1431
2022-03-01,방촌빌라,70,664
2022-03-01,방촌시장건너,22765,2319
2022-03-01,방촌시장앞,13608,5826
2022-03-01,방촌역(1번출구),10735,5039
2022-03-01,방촌역(2번출구),6953,1299
2022-03-01,방촌치안센터건너,1150,1484
2022-03-01,방촌치안센터앞,3758,1425
2022-03-01,방턱골,310,13
2022-03-01,백사벌네거리1,1472,21
2022-03-01,백사벌네거리2,2043,1108
2022-03-01,백안교1,13,51
2022-03-01,백안교2,865,70
2022-03-01,백안삼거리1,170,288
2022-03-01,백안삼거리2,4306,98
2022-03-01,백자맨션건너,6005,1236
2022-03-01,백자맨션앞,3355,2108
2022-03-01,백천부영 초록마을(백자로),581,278
2022-03-01,백천사거리(인공분수앞),16,97
2022-03-01,벌지교회,1,1
2022-03-01,범물1동행정복지센터건너,5277,1925
2022-03-01,범물1동행정복지센터앞,21928,1229
2022-03-01,범물2동행정복지센터건너,3597,327
2022-03-01,범물2동행정복지센터앞,13,545
2022-03-01,범물두성타운건너,340,15
2022-03-01,범물우방미진하이츠앞,3065,283
2022-03-01,범물청구타운건너,1546,3919
2022-03-01,범물청구타운앞,12044,2894
2022-03-01,범물하이츠 건너,3045,2123
2022-03-01,범물하이츠앞,6980,101
2022-03-01,범물한라주택건너,11210,578
2022-03-01,범물한라주택앞,1685,5178
2022-03-01,범어2동1,521,1413
2022-03-01,범어2동2,884,329
2022-03-01,범어쌍용예가건너(호텔라온제나),7313,4972
2022-03-01,범어쌍용예가앞,6636,2191
2022-03-01,범어역(1번출구),12903,2770
2022-03-01,범어역(2번출구),7573,3111
2022-03-01,법성삼거리,111,0
2022-03-01,법원건너,12242,10930
2022-03-01,법원앞,20291,4528
2022-03-01,법원어린이집,383,1332
2022-03-01,베네딕도수녀원,676,971
2022-03-01,베네딕도수녀원건너,2937,122
2022-03-01,베어산업건너,337,0
2022-03-01,베어산업앞,21,44
2022-03-01,보광병원앞,7796,2956
2022-03-01,보람타운건너,47,215
2022-03-01,보람타운앞,4508,1727
2022-03-01,보병50사단건너,1515,1159
2022-03-01,보병50사단앞,1759,457
2022-03-01,보성2차홍실타운건너,2146,433
2022-03-01,보성2차홍실타운앞,1899,605
2022-03-01,보성기계건너,1159,163
2022-03-01,보성기계앞,9,187
2022-03-01,보성산호타운앞,1498,1580
2022-03-01,보성서한타운앞,2394,315
2022-03-01,보성은하타운앞,2291,63
2022-03-01,보성화성타운건너,15112,2207
2022-03-01,보성화성타운앞,5860,6754
2022-03-01,보인1리(매일유업),112,129
2022-03-01,보인1리(매일유업건너),430,327
2022-03-01,보훈병원건너,2,86
2022-03-01,보훈병원앞,1585,11
2022-03-01,복현네거리,2811,7695
2022-03-01,복현대백맨션건너,20099,1946
2022-03-01,복현대백맨션앞,4010,4195
2022-03-01,복현서한2차아파트,2844,2550
2022-03-01,복현성모약국앞,1826,1177
2022-03-01,복현오거리1,35981,6172
2022-03-01,복현오거리2,8011,4273
2022-03-01,복현오거리3,135,394
2022-03-01,복현우방아파트,8439,1285
2022-03-01,복현우체국건너,27597,4349
2022-03-01,복현우체국앞,7266,6054
2022-03-01,복현장미맨션앞,6017,2216
2022-03-01,복현푸르지오아파트앞,3753,1203
2022-03-01,복현현대맨션건너,1634,322
2022-03-01,복현현대맨션앞,1875,325
2022-03-01,본리1리,153,25
2022-03-01,본리1리동회관건너,498,299
2022-03-01,본리1리동회관앞,11,206
2022-03-01,본리2,748,305
2022-03-01,본리근린공원건너,6,1
2022-03-01,본리근린공원앞,0,15
2022-03-01,본리네거리,1287,492
2022-03-01,본리네거리2,5359,1254
2022-03-01,본리네거리3,1521,2041
2022-03-01,본리도서관앞,592,1251
2022-03-01,본리롯데캐슬,2295,187
2022-03-01,본리아카시아맨션,4256,1569
2022-03-01,본리지구건너,2205,747
2022-03-01,본리지구앞,5056,803
2022-03-01,본리초교네거리1,937,810
2022-03-01,본리초교네거리2,3391,831
2022-03-01,본리초등학교건너,6817,1753
2022-03-01,본리초등학교앞,4829,2489
2022-03-01,본말(종점),213,0
2022-03-01,봉덕1동행정복지센터건너,6188,4837
2022-03-01,봉덕1동행정복지센터앞,20390,14762
2022-03-01,봉덕2동새마을금고건너,434,456
2022-03-01,봉덕2동새마을금고앞,157,210
2022-03-01,봉덕교회건너,11593,2422
2022-03-01,봉덕교회앞,3579,1636
2022-03-01,봉덕시장건너1,2953,1810
2022-03-01,봉덕시장건너2,434,320
2022-03-01,봉덕시장건너3,5797,575
2022-03-01,봉덕시장앞1,12233,1139
2022-03-01,봉덕시장앞2,4404,1621
2022-03-01,봉명네거리1,395,383
2022-03-01,봉명네거리2,2770,151
2022-03-01,봉명네거리3,709,273
2022-03-01,봉무공원건너,779,501
2022-03-01,봉무공원앞,12463,3596
2022-03-01,봉무청구새들마을건너,7620,1369
2022-03-01,봉무청구새들마을앞,2117,1012
2022-03-01,봉무초등학교건너,2900,681
2022-03-01,봉무초등학교앞,7712,82
2022-03-01,봉산가구골목(동편),2885,2647
2022-03-01,봉산가구골목(서편),653,393
2022-03-01,봉산문화거리건너,12042,6429
2022-03-01,봉산문화거리앞,8001,2585
2022-03-01,봉산육거리,2932,345
2022-03-01,봉암동,1821,11
2022-03-01,봉암리,288,594
2022-03-01,봉촌1리1,179,0
2022-03-01,봉촌1리2,19,38
2022-03-01,봉촌1리3,241,0
2022-03-01,봉촌2리,132,0
2022-03-01,봉촌낙동길입구,173,0
2022-03-01,봉촌낙동길입구건너,5,11
2022-03-01,봉촌리,232,0
2022-03-01,부곡리,12,27
2022-03-01,부곡리건너,48,4
2022-03-01,부기2리,1094,351
2022-03-01,부기2리 건너,1506,336
2022-03-01,부기리,1159,74
2022-03-01,부기리LH아파트,1632,869
2022-03-01,부기리LH아파트 건너,4904,950
2022-03-01,부남교1,1,16
2022-03-01,부남교2,160,0
2022-03-01,부동,495,41
2022-03-01,부동(종점),122,5
2022-03-01,부동농협,330,4
2022-03-01,부동삼거리,8,306
2022-03-01,부림초교 입구,93,355
2022-03-01,부림한방병원,347,5
2022-03-01,부림한방병원 건너,19,61
2022-03-01,부영3단지,2662,2423
2022-03-01,부영5단지,1825,280
2022-03-01,부영7단지건너,565,147
2022-03-01,부영7단지앞,249,40
2022-03-01,부인사건너,6,3
2022-03-01,부인사앞,24,3
2022-03-01,부적2리,587,159
2022-03-01,부적2리 건너,37,128
2022-03-01,부적주공A,5457,306
2022-03-01,부적주공A 건너,5,50
2022-03-01,부호리,984,1021
2022-03-01,부호리 건너,917,2111
2022-03-01,부호역,2963,1594
2022-03-01,북구 동호동(종점)1,713,225
2022-03-01,북구 동호동(종점)2(서리지입구),394,87
2022-03-01,북구구민운동장건너,8823,2794
2022-03-01,북구구민운동장앞,3304,2645
2022-03-01,북구보건소건너,3608,1328
2022-03-01,북구보건소앞,8066,504
2022-03-01,북구선거관리위원회건너,5482,1618
2022-03-01,북구선거관리위원회앞,5767,3749
2022-03-01,북구어울아트센터앞,21,138
2022-03-01,북구청건너,11183,3647
2022-03-01,북구청네거리1,1135,2299
2022-03-01,북구청네거리2,1755,432
2022-03-01,북구청앞,8399,5506
2022-03-01,북구청역(3번출구),10149,4358
2022-03-01,북구청역(4번출구),15642,2596
2022-03-01,북대구세무서건너,5142,814
2022-03-01,북대구세무서앞,2821,1678
2022-03-01,북대구초등학교건너,1711,64
2022-03-01,북대구초등학교앞,604,542
2022-03-01,북동초등학교건너,1207,1496
2022-03-01,북동초등학교앞,2989,182
2022-03-01,북리(경산방향),123,100
2022-03-01,북리(하양방향),80,38
2022-03-01,북리1,6288,1757
2022-03-01,북리2,12009,663
2022-03-01,북부경찰서건너,1243,4772
2022-03-01,북부동행정복지센터,1168,9105
2022-03-01,북부동행정복지센터 건너,3275,866
2022-03-01,북부상수도사업소,101,1195
2022-03-01,북부정류장,36226,9440
2022-03-01,북부정류장건너,23473,6519
2022-03-01,북비산네거리1,4536,4462
2022-03-01,북비산네거리2,6273,1854
2022-03-01,북성공구골목,1234,1741
2022-03-01,북중학교앞,4799,1564
2022-03-01,북침산치안센터건너,4281,1757
2022-03-01,북침산치안센터앞,3628,3764
2022-03-01,불교한방병원건너1,405,273
2022-03-01,불교한방병원건너2,1590,535
2022-03-01,불교한방병원앞1,1536,97
2022-03-01,불교한방병원앞2,2391,630
2022-03-01,불로동고분군건너,10152,3779
2022-03-01,불로동고분군앞,3130,2891
2022-03-01,불로봉무파출소,2822,1287
2022-03-01,불로삼거리,7293,13634
2022-03-01,불로우방아파트건너,5303,2097
2022-03-01,불로우방아파트앞,19623,5100
2022-03-01,불로전통시장건너,31741,3302
2022-03-01,불로전통시장앞,11865,5414
2022-03-01,불로화훼단지건너,1427,434
2022-03-01,불로화훼단지앞,520,1222
2022-03-01,비산5동행정복지센터,0,2
2022-03-01,비산6동행정복지센터건너,518,945
2022-03-01,비산6동행정복지센터앞,365,142
2022-03-01,비산7동우체국건너,2927,2847
2022-03-01,비산7동우체국앞1,6717,3035
2022-03-01,비산7동우체국앞2,2302,1726
2022-03-01,비산웰빙하와이건너,2161,182
2022-03-01,비산웰빙하와이앞,1181,127
2022-03-01,비산지하도1,6903,3782
2022-03-01,비산지하도2,16156,4210
2022-03-01,비산초등학교건너,7105,1475
2022-03-01,비산초등학교앞,9609,2121
2022-03-01,비산초등학교정문,282,548
2022-03-01,비슬산휴양림주차장,52,5
2022-03-01,비슬초등학교건너,1112,58
2022-03-01,비슬초등학교앞,120,193
2022-03-01,비원지구대건너,713,112
2022-03-01,비원지구대앞,104,173
2022-03-01,비철금속협업단지앞,4706,201
2022-03-01,사동2(백자로),124,34
2022-03-01,사동2(백자로) 건너,0,139
2022-03-01,사동동산아파트 건너,0,30
2022-03-01,사동동산아파트 앞,856,12
2022-03-01,사동부영6차,13,154
2022-03-01,사동성당네거리(대구방향),822,69
2022-03-01,사동성당네거리(한의대방향),239,1
2022-03-01,사동초원파크 건너,0,89
2022-03-01,사동초원파크 앞,552,1
2022-03-01,사동휴먼시아1차 건너,1062,7
2022-03-01,사동휴먼시아1차 앞,2,54
2022-03-01,사복동입구교차로,3305,1794
2022-03-01,사복동입구교차로건너,148,1832
2022-03-01,사수초등학교건너,2444,2106
2022-03-01,사수초등학교앞,15475,191
2022-03-01,사월동(종점),914,40
2022-03-01,사월보성2차건너,110,142
2022-03-01,사월보성2차앞,1604,140
2022-03-01,사월역(2번출구),12377,2468
2022-03-01,사월역(4번출구),12986,7270
2022-03-01,사창마을건너,2,0
2022-03-01,사창마을앞,14,0
2022-03-01,산격119안전센터(엑스코),46,230
2022-03-01,산격4동행정복지센터건너,656,275
2022-03-01,산격4동행정복지센터앞,4749,902
2022-03-01,산격거평타운건너,1527,2789
2022-03-01,산격거평타운앞,2973,2953
2022-03-01,산격대우아파트앞,41166,6191
2022-03-01,산격종합시장앞,36292,10805
2022-03-01,산격주공아파트건너,4191,5101
2022-03-01,산격주공아파트앞,17047,2715
2022-03-01,산격중학교건너,5612,10055
2022-03-01,산격중학교앞,8242,1980
2022-03-01,산격청구맨션앞,4154,3650
2022-03-01,산격초등학교건너,8658,911
2022-03-01,산격초등학교앞,7708,1885
2022-03-01,산림조합중앙회건너,1619,2295
2022-03-01,산림조합중앙회앞,1352,693
2022-03-01,산업용재관,3571,2041
2022-03-01,삼덕교회,6132,5638
2022-03-01,삼덕동1,7,635
2022-03-01,삼덕동2,452,55
2022-03-01,삼덕성당앞,7776,1295
2022-03-01,삼리1리1,117,89
2022-03-01,삼리1리2,465,57
2022-03-01,삼리2교차로 1,318,109
2022-03-01,삼리2교차로 2,6,44
2022-03-01,삼리리1(논공),12,26
2022-03-01,삼리리2(논공),453,244
2022-03-01,삼보,1083,265
2022-03-01,삼산,0,1
2022-03-01,삼산건너,9,0
2022-03-01,삼산리(범동교),141,5
2022-03-01,삼산리(범동교)건너,15,9
2022-03-01,삼산리(삼산교회건너),751,5
2022-03-01,삼산리(삼산교회앞),915,160
2022-03-01,삼산리(세왕교통1),253,0
2022-03-01,삼산리(세왕교통2),628,51
2022-03-01,삼산리입구건너,468,3
2022-03-01,삼산리입구앞,0,199
2022-03-01,삼산지,164,2
2022-03-01,삼산지건너,0,3
2022-03-01,삼성공원아파트앞,193,211
2022-03-01,삼성래미안2차건너,3535,2477
2022-03-01,삼성래미안2차앞,1967,1490
2022-03-01,삼성명가타운,2672,1359
2022-03-01,삼성명가타운건너,1091,748
2022-03-01,삼성물류센터앞,46,2072
2022-03-01,삼성한국형아파트건너,654,8
2022-03-01,삼성한국형아파트앞,59,643
2022-03-01,삼우섬유앞,399,80
2022-03-01,삼육구가든건너,9,34
2022-03-01,삼육구가든앞,65,0
2022-03-01,삼익THK건너,29,36
2022-03-01,삼익THK앞,176,69
2022-03-01,삼익뉴타운건너,4820,2296
2022-03-01,삼익뉴타운앞,9683,2105
2022-03-01,삼호아파트건너,646,424
2022-03-01,삼호아파트앞,1458,1011
2022-03-01,삼환맨션,258,102
2022-03-01,상공회의소건너,4663,1454
2022-03-01,상공회의소앞,5402,1121
2022-03-01,상당마을,32,2
2022-03-01,상동가압장건너,1814,235
2022-03-01,상동교1,111,203
2022-03-01,상동교2,1348,492
2022-03-01,상동네거리,2321,1259
2022-03-01,상동마을(둔산길),706,8
2022-03-01,상동시장앞,1197,548
2022-03-01,상동우체국앞,15865,2420
2022-03-01,상동천주교회건너,71,190
